,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[25],0.007,10.038,-19.05,13.381,0.028,0.022,162697.0,147189.0,1.0
y[26],0.05,9.95,-18.945,13.283,0.028,0.022,167275.0,152067.0,1.0
y[27],0.02,10.048,-19.182,13.119,0.029,0.023,161450.0,146653.0,1.0
y[28],0.037,10.012,-19.056,13.103,0.028,0.022,166210.0,148990.0,1.0
y[29],0.009,10.05,-19.094,13.172,0.029,0.023,164149.0,145476.0,1.0
y[30],-0.018,10.064,-19.036,13.157,0.028,0.022,165205.0,149145.0,1.0
y[31],-0.006,10.091,-19.034,13.258,0.028,0.023,166257.0,150099.0,1.0
y[32],-0.01,10.116,-19.007,13.154,0.029,0.022,166903.0,146699.0,1.0
y[33],-0.028,10.155,-18.999,13.23,0.029,0.023,163233.0,144516.0,1.0
y[34],0.019,10.05,-18.877,13.077,0.028,0.022,167243.0,150912.0,1.0
y[35],0.049,10.009,-18.897,12.899,0.029,0.022,163889.0,147357.0,1.0
y[36],-0.012,10.065,-19.008,12.966,0.029,0.023,164676.0,148266.0,1.0
y[37],0.01,10.032,-18.939,12.845,0.028,0.022,168637.0,149320.0,1.0
y[38],-0.005,10.111,-19.176,12.909,0.029,0.023,164166.0,143520.0,1.0
y[39],-0.04,10.141,-19.134,12.901,0.029,0.023,165246.0,148096.0,1.0
y[40],-0.034,10.142,-18.989,12.965,0.029,0.023,166584.0,143526.0,1.0
y[41],-0.012,10.11,-18.934,12.899,0.029,0.023,168692.0,145826.0,1.0
y[42],0.014,10.067,-18.87,12.855,0.029,0.024,165696.0,147852.0,1.0
y[43],0.045,10.009,-18.806,12.739,0.028,0.022,170519.0,148191.0,1.0
y[44],-0.015,10.08,-18.959,12.901,0.029,0.022,167758.0,145462.0,1.0
y[45],-0.004,10.041,-18.753,12.883,0.028,0.022,169743.0,152151.0,1.0
y[46],-0.014,10.05,-18.931,12.722,0.029,0.022,169244.0,147815.0,1.0
y[47],0.048,10.009,-18.769,12.719,0.028,0.022,172812.0,147775.0,1.0
y[48],-0.055,10.122,-18.953,12.812,0.029,0.023,168842.0,150391.0,1.0
y[49],0.01,10.104,-18.844,12.796,0.029,0.023,171147.0,147992.0,1.0
y[50],-0.025,10.057,-18.798,12.812,0.028,0.022,172009.0,150242.0,1.0
y[51],-0.03,10.114,-18.98,12.701,0.029,0.023,169529.0,150656.0,1.0
y[52],-0.021,10.1,-19.023,12.611,0.029,0.022,166918.0,146919.0,1.0
y[53],-0.069,10.105,-19.083,12.638,0.029,0.023,167667.0,142898.0,1.0
y[54],-0.024,10.066,-18.96,12.622,0.028,0.022,172408.0,151166.0,1.0
y[55],-0.03,10.114,-19.071,12.56,0.029,0.024,168222.0,144592.0,1.0
y[56],0.02,10.057,-18.697,12.564,0.029,0.024,168449.0,141650.0,1.0
y[57],0.03,10.017,-18.686,12.597,0.028,0.022,174560.0,149455.0,1.0
y[58],0.032,10.028,-18.845,12.478,0.028,0.022,172757.0,149021.0,1.0
y[59],0.011,10.063,-18.906,12.508,0.029,0.022,170577.0,147300.0,1.0
y[60],0.038,10.029,-18.928,12.413,0.028,0.021,172920.0,149028.0,1.0
y[61],-0.011,10.097,-18.871,12.505,0.029,0.023,173338.0,144825.0,1.0
y[62],0.046,10.012,-18.691,12.469,0.028,0.022,172608.0,148195.0,1.0
y[63],0.027,10.048,-18.611,12.507,0.028,0.023,175417.0,151317.0,1.0
y[64],-0.006,10.069,-18.752,12.567,0.029,0.023,168962.0,145531.0,1.0
y[65],0.025,10.05,-18.814,12.449,0.028,0.022,174321.0,146562.0,1.0
y[66],-0.011,10.122,-18.931,12.386,0.029,0.022,172526.0,147419.0,1.0
y[67],-0.022,10.087,-18.925,12.409,0.028,0.022,173001.0,151670.0,1.0
y[68],-0.049,10.146,-19.01,12.4,0.029,0.023,170355.0,140727.0,1.0
y[69],0.018,10.045,-18.59,12.542,0.028,0.022,175626.0,147951.0,1.0
y[70],-0.014,10.093,-18.824,12.54,0.028,0.022,175949.0,148963.0,1.0
y[71],-0.007,10.078,-18.768,12.495,0.029,0.022,173455.0,147518.0,1.0
y[72],0.029,10.053,-18.656,12.459,0.029,0.024,174115.0,149157.0,1.0
y[73],-0.028,10.103,-18.932,12.39,0.029,0.022,174691.0,146822.0,1.0
y[74],0.014,10.03,-18.811,12.256,0.028,0.022,175627.0,150339.0,1.0
y[75],0.019,10.068,-18.734,12.38,0.029,0.023,173263.0,144784.0,1.0
y[76],0.056,9.969,-18.655,12.282,0.028,0.022,176232.0,150915.0,1.0
y[77],-0.042,10.103,-18.973,12.315,0.029,0.022,173231.0,143557.0,1.0
y[78],-0.045,10.124,-19.046,12.265,0.029,0.023,175419.0,146246.0,1.0
y[79],-0.023,10.119,-18.882,12.324,0.029,0.025,174506.0,143968.0,1.0
y[80],-0.015,10.107,-18.828,12.286,0.029,0.023,175275.0,152916.0,1.0
y[81],-0.02,10.122,-18.927,12.306,0.029,0.024,171520.0,142478.0,1.0
y[82],0.025,10.058,-18.593,12.372,0.028,0.023,175661.0,151009.0,1.0
y[83],0.031,10.027,-18.811,12.283,0.028,0.021,176851.0,148630.0,1.0
y[84],-0.031,10.136,-18.899,12.264,0.029,0.023,173430.0,145309.0,1.0
y[85],0.009,10.072,-18.737,12.32,0.028,0.023,177599.0,147838.0,1.0
y[86],-0.007,10.093,-18.852,12.308,0.029,0.023,176169.0,149007.0,1.0
y[87],-0.007,10.098,-18.901,12.133,0.029,0.023,173875.0,147759.0,1.0
y[88],0.026,10.014,-18.741,12.242,0.028,0.022,176843.0,147367.0,1.0
y[89],0.007,10.046,-18.655,12.281,0.028,0.022,177235.0,147900.0,1.0
y[90],-0.005,10.086,-18.702,12.255,0.029,0.023,175922.0,147255.0,1.0
y[91],0.024,10.008,-18.852,12.164,0.028,0.022,175257.0,149136.0,1.0
y[92],0.006,10.084,-18.813,12.187,0.029,0.022,171494.0,147011.0,1.0
y[93],-0.019,10.093,-18.818,12.291,0.029,0.024,172511.0,147786.0,1.0
y[94],0.006,10.069,-18.793,12.164,0.029,0.023,172481.0,142289.0,1.0
y[95],0.008,10.039,-18.698,12.216,0.028,0.023,177265.0,149260.0,1.0
y[96],0.055,10.042,-18.599,12.167,0.028,0.023,177735.0,149468.0,1.0
y[97],0.001,10.069,-18.728,12.256,0.029,0.023,176056.0,145429.0,1.0
y[98],0.044,9.988,-18.629,12.172,0.028,0.021,177884.0,148921.0,1.0
z[0],0.01,0.01,0.0,0.028,0.0,0.0,408866.0,192364.0,1.0
z[1],0.01,0.01,0.0,0.028,0.0,0.0,402593.0,196421.0,1.0
z[2],0.01,0.01,0.0,0.028,0.0,0.0,411571.0,192062.0,1.0
z[3],0.01,0.01,0.0,0.028,0.0,0.0,403166.0,192692.0,1.0
z[4],0.01,0.01,0.0,0.028,0.0,0.0,400068.0,191787.0,1.0
z[5],0.01,0.01,0.0,0.028,0.0,0.0,409665.0,191115.0,1.0
z[6],0.01,0.01,0.0,0.028,0.0,0.0,407559.0,190851.0,1.0
z[7],0.01,0.01,0.0,0.028,0.0,0.0,408884.0,191277.0,1.0
z[8],0.01,0.01,0.0,0.028,0.0,0.0,408941.0,195124.0,1.0
z[9],0.01,0.01,0.0,0.028,0.0,0.0,402351.0,187306.0,1.0
z[10],0.01,0.01,0.0,0.028,0.0,0.0,401830.0,187773.0,1.0
z[11],0.01,0.01,0.0,0.028,0.0,0.0,393165.0,189233.0,1.0
z[12],0.01,0.01,0.0,0.028,0.0,0.0,397207.0,189672.0,1.0
z[13],0.01,0.01,0.0,0.028,0.0,0.0,403308.0,189812.0,1.0
z[14],0.01,0.01,0.0,0.028,0.0,0.0,399439.0,187717.0,1.0
z[15],0.01,0.01,0.0,0.028,0.0,0.0,396822.0,188706.0,1.0
z[16],0.01,0.01,0.0,0.028,0.0,0.0,396543.0,186439.0,1.0
z[17],0.01,0.01,0.0,0.028,0.0,0.0,400765.0,193006.0,1.0
z[18],0.01,0.01,0.0,0.028,0.0,0.0,398857.0,191005.0,1.0
z[19],0.01,0.01,0.0,0.028,0.0,0.0,400152.0,186802.0,1.0
z[20],0.01,0.01,0.0,0.028,0.0,0.0,402485.0,192116.0,1.0
z[21],0.01,0.01,0.0,0.028,0.0,0.0,393266.0,188107.0,1.0
z[22],0.01,0.01,0.0,0.028,0.0,0.0,402181.0,188809.0,1.0
z[23],0.01,0.01,0.0,0.028,0.0,0.0,407972.0,194564.0,1.0
z[24],0.01,0.01,0.0,0.028,0.0,0.0,401693.0,190319.0,1.0
z[25],0.01,0.01,0.0,0.028,0.0,0.0,408288.0,194953.0,1.0
z[26],0.01,0.01,0.0,0.028,0.0,0.0,400674.0,188233.0,1.0
z[27],0.01,0.01,0.0,0.028,0.0,0.0,405321.0,193328.0,1.0
z[28],0.01,0.01,0.0,0.028,0.0,0.0,395589.0,185847.0,1.0
z[29],0.01,0.01,0.0,0.028,0.0,0.0,411117.0,193696.0,1.0
z[30],0.01,0.01,0.0,0.028,0.0,0.0,398572.0,187554.0,1.0
z[31],0.01,0.01,0.0,0.028,0.0,0.0,405693.0,192795.0,1.0
z[32],0.01,0.01,0.0,0.028,0.0,0.0,402637.0,193466.0,1.0
z[33],0.01,0.01,0.0,0.028,0.0,0.0,411352.0,192438.0,1.0
z[34],0.01,0.01,0.0,0.028,0.0,0.0,411107.0,193726.0,1.0
z[35],0.01,0.01,0.0,0.028,0.0,0.0,408231.0,193017.0,1.0
z[36],0.01,0.01,0.0,0.028,0.0,0.0,401801.0,189187.0,1.0
z[37],0.01,0.01,0.0,0.028,0.0,0.0,398156.0,190279.0,1.0
z[38],0.01,0.01,0.0,0.028,0.0,0.0,392127.0,186563.0,1.0
z[39],0.01,0.01,0.0,0.028,0.0,0.0,402219.0,189566.0,1.0
z[40],0.01,0.01,0.0,0.028,0.0,0.0,407250.0,189851.0,1.0
z[41],0.01,0.01,0.0,0.028,0.0,0.0,408460.0,188114.0,1.0
z[42],0.01,0.01,0.0,0.028,0.0,0.0,402910.0,189609.0,1.0
z[43],0.01,0.01,0.0,0.028,0.0,0.0,404771.0,192920.0,1.0
z[44],0.01,0.01,0.0,0.028,0.0,0.0,392724.0,187460.0,1.0
z[45],0.01,0.01,0.0,0.028,0.0,0.0,404146.0,190355.0,1.0
z[46],0.01,0.01,0.0,0.028,0.0,0.0,400441.0,191645.0,1.0
z[47],0.01,0.01,0.0,0.028,0.0,0.0,402185.0,181417.0,1.0
z[48],0.01,0.01,0.0,0.028,0.0,0.0,410581.0,194240.0,1.0
z[49],0.01,0.01,0.0,0.028,0.0,0.0,407919.0,190419.0,1.0
z[50],0.01,0.01,0.0,0.028,0.0,0.0,403931.0,193625.0,1.0
z[51],0.01,0.01,0.0,0.028,0.0,0.0,407556.0,190154.0,1.0
z[52],0.01,0.01,0.0,0.028,0.0,0.0,414774.0,196927.0,1.0
z[53],0.01,0.01,0.0,0.028,0.0,0.0,405546.0,192794.0,1.0
z[54],0.01,0.01,0.0,0.028,0.0,0.0,405451.0,192864.0,1.0
z[55],0.01,0.01,0.0,0.028,0.0,0.0,400716.0,191462.0,1.0
z[56],0.01,0.01,0.0,0.028,0.0,0.0,405863.0,187995.0,1.0
z[57],0.01,0.01,0.0,0.028,0.0,0.0,404221.0,190282.0,1.0
z[58],0.01,0.01,0.0,0.028,0.0,0.0,391881.0,186942.0,1.0
z[59],0.01,0.01,0.0,0.028,0.0,0.0,403779.0,195820.0,1.0
z[60],0.01,0.01,0.0,0.028,0.0,0.0,397559.0,190823.0,1.0
z[61],0.01,0.01,0.0,0.028,0.0,0.0,405749.0,192056.0,1.0
z[62],0.01,0.01,0.0,0.028,0.0,0.0,401861.0,193360.0,1.0
z[63],0.01,0.01,0.0,0.028,0.0,0.0,403874.0,190745.0,1.0
z[64],0.01,0.01,0.0,0.028,0.0,0.0,396430.0,186642.0,1.0
z[65],0.01,0.01,0.0,0.028,0.0,0.0,411191.0,198482.0,1.0
z[66],0.01,0.01,0.0,0.028,0.0,0.0,405661.0,191096.0,1.0
z[67],0.01,0.01,0.0,0.028,0.0,0.0,406031.0,188005.0,1.0
z[68],0.01,0.01,0.0,0.028,0.0,0.0,406237.0,194197.0,1.0
z[69],0.01,0.01,0.0,0.028,0.0,0.0,408070.0,192396.0,1.0
z[70],0.01,0.01,0.0,0.028,0.0,0.0,404401.0,192935.0,1.0
z[71],0.01,0.01,0.0,0.028,0.0,0.0,407711.0,194566.0,1.0
z[72],0.01,0.01,0.0,0.028,0.0,0.0,400431.0,190352.0,1.0
z[73],0.01,0.01,0.0,0.028,0.0,0.0,403116.0,191127.0,1.0
z[74],0.01,0.01,0.0,0.028,0.0,0.0,399931.0,190824.0,1.0
z[75],0.01,0.01,0.0,0.028,0.0,0.0,400631.0,192823.0,1.0
z[76],0.01,0.01,0.0,0.028,0.0,0.0,396761.0,192798.0,1.0
z[77],0.01,0.01,0.0,0.028,0.0,0.0,403686.0,192632.0,1.0
z[78],0.01,0.01,0.0,0.028,0.0,0.0,402408.0,193317.0,1.0
z[79],0.01,0.01,0.0,0.028,0.0,0.0,409380.0,196327.0,1.0
z[80],0.01,0.01,0.0,0.028,0.0,0.0,409079.0,192089.0,1.0
z[81],0.01,0.01,0.0,0.028,0.0,0.0,409838.0,196070.0,1.0
z[82],0.01,0.01,0.0,0.028,0.0,0.0,412138.0,198126.0,1.0
z[83],0.01,0.01,0.0,0.028,0.0,0.0,410677.0,197828.0,1.0
z[84],0.01,0.01,0.0,0.028,0.0,0.0,422841.0,199367.0,1.0
z[85],0.01,0.01,0.0,0.028,0.0,0.0,412554.0,199854.0,1.0
z[86],0.01,0.01,0.0,0.028,0.0,0.0,405500.0,197592.0,1.0
z[87],0.01,0.01,0.0,0.028,0.0,0.0,408187.0,199530.0,1.0
z[88],0.01,0.01,0.0,0.028,0.0,0.0,421307.0,202354.0,1.0
z[89],0.01,0.01,0.0,0.028,0.0,0.0,419991.0,201462.0,1.0
z[90],0.01,0.01,0.0,0.028,0.0,0.0,416468.0,201821.0,1.0
z[91],0.01,0.01,0.0,0.028,0.0,0.0,405067.0,201409.0,1.0
z[92],0.01,0.01,0.0,0.028,0.0,0.0,415274.0,201932.0,1.0
z[93],0.01,0.01,0.0,0.028,0.0,0.0,415175.0,202743.0,1.0
z[94],0.01,0.01,0.0,0.028,0.0,0.0,427511.0,214693.0,1.0
z[95],0.01,0.01,0.0,0.028,0.0,0.0,413117.0,213359.0,1.0
z[96],0.01,0.01,0.0,0.028,0.0,0.0,423923.0,226771.0,1.0
z[97],0.01,0.01,0.0,0.028,0.0,0.0,435829.0,241308.0,1.0
z[98],0.01,0.01,0.0,0.028,0.0,0.0,480666.0,286036.0,1.0
z[99],0.01,0.01,0.0,0.028,0.0,0.0,474481.0,283550.0,1.0
s[0],-0.03,14.149,-27.9,28.448,0.04,0.029,139286.0,161090.0,1.0
s[1],-0.047,14.231,-28.197,28.251,0.04,0.029,139362.0,163668.0,1.0
s[2],0.008,14.127,-28.014,28.044,0.04,0.029,139796.0,163393.0,1.0
s[3],0.001,14.118,-28.376,27.745,0.039,0.029,140914.0,164737.0,1.0
s[4],-0.005,14.194,-27.916,28.316,0.04,0.03,138199.0,160689.0,1.0
s[5],-0.01,14.164,-28.335,28.072,0.04,0.029,137140.0,160161.0,1.0
s[6],-0.062,14.15,-27.941,28.431,0.04,0.029,140503.0,163933.0,1.0
s[7],-0.05,14.215,-28.93,27.528,0.041,0.03,135856.0,158574.0,1.0
s[8],-0.043,14.201,-27.927,28.418,0.04,0.03,139887.0,162946.0,1.0
s[9],-0.088,14.274,-28.482,28.061,0.04,0.032,140292.0,164871.0,1.0
s[10],-0.086,14.177,-28.399,28.007,0.04,0.029,139168.0,162925.0,1.0
s[11],-0.049,14.171,-28.564,27.873,0.04,0.029,138584.0,162628.0,1.0
s[12],-0.043,14.199,-28.543,27.812,0.04,0.03,138406.0,161329.0,1.0
s[13],-0.028,14.165,-28.335,28.022,0.04,0.029,139289.0,162427.0,1.0
s[14],-0.064,14.182,-28.065,28.326,0.04,0.029,138424.0,160671.0,1.0
s[15],-0.028,14.166,-27.583,28.772,0.04,0.029,137344.0,160005.0,1.0
s[16],-0.074,14.199,-28.077,28.352,0.04,0.03,137891.0,162691.0,1.0
s[17],-0.068,14.184,-28.602,27.899,0.04,0.029,137210.0,158170.0,1.0
s[18],-0.093,14.241,-28.258,28.258,0.041,0.03,136311.0,157843.0,1.0
s[19],-0.038,14.17,-28.249,28.093,0.04,0.029,137476.0,163233.0,1.0
s[20],-0.064,14.191,-28.786,27.581,0.04,0.029,136710.0,162735.0,1.0
s[21],-0.062,14.209,-28.509,28.06,0.04,0.029,137219.0,161967.0,1.0
s[22],-0.105,14.249,-28.466,28.144,0.041,0.03,136446.0,155689.0,1.0
s[23],-0.016,14.156,-27.975,28.286,0.04,0.029,138095.0,162644.0,1.0
s[24],-0.018,14.167,-28.503,27.821,0.04,0.03,137597.0,161170.0,1.0
s[25],-0.036,14.193,-27.669,28.699,0.04,0.029,138902.0,161514.0,1.0
s[26],-0.039,14.159,-28.39,27.917,0.04,0.029,137023.0,160692.0,1.0
s[27],0.005,14.132,-27.878,28.293,0.04,0.029,138985.0,163482.0,1.0
s[28],-0.024,14.161,-28.046,28.192,0.04,0.029,136552.0,156777.0,1.0
s[29],-0.006,14.143,-28.065,28.16,0.04,0.029,139077.0,163399.0,1.0
s[30],-0.033,14.143,-28.301,27.892,0.04,0.029,137778.0,159054.0,1.0
s[31],-0.06,14.161,-28.523,27.7,0.04,0.029,138232.0,161925.0,1.0
s[32],-0.048,14.199,-28.262,28.22,0.04,0.03,139924.0,161686.0,1.0
s[33],-0.053,14.224,-28.508,27.967,0.04,0.029,138408.0,161785.0,1.0
s[34],-0.072,14.243,-28.925,27.754,0.04,0.03,137935.0,160420.0,1.0
s[35],-0.025,14.178,-28.375,28.062,0.04,0.029,139288.0,162119.0,1.0
s[36],0.006,14.107,-27.784,28.219,0.04,0.029,135926.0,163009.0,1.0
s[37],-0.054,14.195,-28.075,28.391,0.041,0.03,134900.0,159900.0,1.0
s[38],-0.032,14.149,-28.372,27.953,0.04,0.029,140583.0,163063.0,1.0
s[39],-0.047,14.22,-28.604,27.956,0.04,0.03,137327.0,158433.0,1.0
s[40],-0.083,14.232,-29.024,27.678,0.04,0.029,136628.0,159965.0,1.0
s[41],-0.077,14.225,-28.159,28.462,0.04,0.03,137933.0,156674.0,1.0
s[42],-0.056,14.202,-28.467,27.895,0.04,0.03,138852.0,158274.0,1.0
s[43],-0.03,14.187,-28.164,28.219,0.041,0.03,135238.0,157897.0,1.0
s[44],0.001,14.131,-28.283,28.014,0.04,0.029,139539.0,162117.0,1.0
s[45],-0.058,14.182,-28.074,28.431,0.04,0.029,137853.0,159529.0,1.0
s[46],-0.047,14.137,-28.771,27.477,0.04,0.029,139112.0,161179.0,1.0
s[47],-0.057,14.172,-27.828,28.564,0.04,0.029,137315.0,160625.0,1.0
s[48],0.005,14.159,-28.114,28.225,0.04,0.029,138456.0,161090.0,1.0
s[49],-0.098,14.213,-28.151,28.412,0.04,0.029,138103.0,162930.0,1.0
s[50],-0.034,14.206,-28.257,28.201,0.04,0.03,137148.0,161568.0,1.0
s[51],-0.069,14.169,-28.085,28.174,0.04,0.029,139283.0,163862.0,1.0
s[52],-0.074,14.257,-28.393,28.27,0.04,0.03,139036.0,162515.0,1.0
s[53],-0.065,14.18,-28.29,28.085,0.04,0.029,136462.0,160254.0,1.0
s[54],-0.115,14.224,-28.966,27.68,0.04,0.029,137429.0,157873.0,1.0
s[55],-0.07,14.156,-28.385,27.819,0.04,0.029,139020.0,166093.0,1.0
s[56],-0.077,14.194,-28.297,28.264,0.04,0.03,137177.0,157998.0,1.0
s[57],-0.027,14.191,-28.175,28.12,0.04,0.03,136418.0,155425.0,1.0
s[58],-0.016,14.162,-28.22,27.99,0.04,0.029,138822.0,162571.0,1.0
s[59],-0.014,14.161,-28.598,27.845,0.04,0.029,139130.0,162547.0,1.0
s[60],-0.035,14.156,-28.168,28.015,0.04,0.029,136317.0,162127.0,1.0
s[61],-0.008,14.166,-27.77,28.623,0.04,0.028,139180.0,163729.0,1.0
s[62],-0.056,14.202,-28.024,28.375,0.04,0.029,139318.0,158282.0,1.0
s[63],0.001,14.132,-27.917,28.184,0.04,0.029,137308.0,161707.0,1.0
s[64],-0.017,14.16,-27.89,28.379,0.04,0.029,138413.0,162174.0,1.0
s[65],-0.05,14.207,-28.821,27.597,0.041,0.03,135016.0,157267.0,1.0
s[66],-0.019,14.185,-28.424,28.008,0.04,0.029,136907.0,160368.0,1.0
s[67],-0.055,14.218,-27.959,28.431,0.04,0.029,138141.0,159216.0,1.0
s[68],-0.066,14.221,-27.965,28.64,0.04,0.029,139537.0,163719.0,1.0
s[69],-0.094,14.262,-28.219,28.458,0.041,0.03,136146.0,154968.0,1.0
s[70],-0.026,14.154,-28.213,27.974,0.04,0.029,137803.0,162142.0,1.0
s[71],-0.059,14.202,-28.67,27.89,0.04,0.029,140094.0,164211.0,1.0
s[72],-0.051,14.183,-27.844,28.448,0.04,0.029,136882.0,160032.0,1.0
s[73],-0.016,14.157,-27.667,28.433,0.04,0.03,138752.0,161975.0,1.0
s[74],-0.072,14.21,-28.22,28.284,0.04,0.029,137740.0,162288.0,1.0
s[75],-0.03,14.158,-27.461,28.885,0.04,0.029,137872.0,162373.0,1.0
s[76],-0.025,14.183,-28.043,28.326,0.04,0.029,135847.0,159071.0,1.0
s[77],0.012,14.11,-28.438,27.708,0.04,0.029,137772.0,164303.0,1.0
s[78],-0.086,14.187,-28.135,28.293,0.04,0.029,136421.0,157374.0,1.0
s[79],-0.09,14.245,-29.045,27.707,0.04,0.029,138539.0,162018.0,1.0
s[80],-0.068,14.236,-28.469,28.052,0.041,0.031,136574.0,155513.0,1.0
s[81],-0.06,14.199,-28.525,27.805,0.04,0.03,140401.0,164373.0,1.0
s[82],-0.066,14.229,-28.121,28.375,0.04,0.03,136524.0,156939.0,1.0
s[83],-0.02,14.171,-28.507,27.85,0.04,0.029,137666.0,162395.0,1.0
s[84],-0.014,14.154,-28.472,27.964,0.04,0.029,138078.0,162154.0,1.0
s[85],-0.076,14.232,-28.315,28.251,0.04,0.029,139463.0,158066.0,1.0
s[86],-0.036,14.197,-28.447,27.863,0.04,0.029,138411.0,160470.0,1.0
s[87],-0.052,14.185,-28.457,27.962,0.04,0.029,137107.0,163178.0,1.0
s[88],-0.052,14.19,-28.286,28.103,0.04,0.029,134997.0,161808.0,1.0
s[89],-0.019,14.134,-28.275,28.005,0.04,0.029,138964.0,162773.0,1.0
s[90],-0.038,14.149,-28.28,28.066,0.04,0.029,138147.0,163669.0,1.0
s[91],-0.05,14.22,-28.743,27.604,0.04,0.029,138503.0,161688.0,1.0
s[92],-0.021,14.158,-28.596,27.746,0.04,0.029,138777.0,162148.0,1.0
s[93],-0.039,14.188,-28.088,28.374,0.04,0.029,135773.0,156863.0,1.0
s[94],-0.063,14.176,-28.453,27.951,0.04,0.03,135643.0,159119.0,1.0
s[95],-0.039,14.181,-28.336,28.068,0.04,0.03,136261.0,159146.0,1.0
s[96],-0.036,14.163,-28.081,28.155,0.04,0.029,141099.0,164476.0,1.0
s[97],0.01,14.175,-27.855,28.327,0.04,0.03,137195.0,161354.0,1.0
s[98],-0.043,14.189,-27.838,28.661,0.04,0.03,138961.0,159608.0,1.0
s[99],0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,
logr,12.634,9.985,1.284,30.977,0.028,0.021,186725.0,149483.0,1.0
x[0],0.01,0.03,0.0,0.05,0.0,0.0,187718.0,151062.0,1.0
x[1],0.01,0.03,0.0,0.05,0.0,0.0,189551.0,148207.0,1.0
x[2],0.01,0.03,0.0,0.051,0.0,0.0,191625.0,153768.0,1.0
x[3],0.01,0.03,0.0,0.05,0.0,0.0,193856.0,152835.0,1.0
x[4],0.01,0.03,0.0,0.05,0.0,0.0,189930.0,149035.0,1.0
x[5],0.01,0.03,0.0,0.051,0.0,0.0,187963.0,150124.0,1.0
x[6],0.01,0.03,0.0,0.05,0.0,0.0,190060.0,148762.0,1.0
x[7],0.01,0.03,0.0,0.051,0.0,0.0,186541.0,144302.0,1.0
x[8],0.01,0.03,0.0,0.05,0.0,0.0,188235.0,148210.0,1.0
x[9],0.01,0.03,0.0,0.051,0.0,0.0,189572.0,149845.0,1.0
x[10],0.01,0.03,0.0,0.05,0.0,0.0,191477.0,152610.0,1.0
x[11],0.01,0.03,0.0,0.05,0.0,0.0,185077.0,148850.0,1.0
x[12],0.01,0.03,0.0,0.051,0.0,0.0,186756.0,147599.0,1.0
x[13],0.01,0.03,0.0,0.05,0.0,0.0,188362.0,149146.0,1.0
x[14],0.01,0.03,0.0,0.051,0.0,0.0,186630.0,146642.0,1.0
x[15],0.01,0.03,0.0,0.05,0.0,0.0,185022.0,146795.0,1.0
x[16],0.01,0.03,0.0,0.051,0.0,0.0,188325.0,150308.0,1.0
x[17],0.01,0.03,0.0,0.05,0.0,0.0,182507.0,144080.0,1.0
x[18],0.01,0.03,0.0,0.051,0.0,0.0,184386.0,145441.0,1.0
x[19],0.01,0.03,0.0,0.051,0.0,0.0,187295.0,151842.0,1.0
x[20],0.01,0.03,0.0,0.05,0.0,0.0,187451.0,146875.0,1.0
x[21],0.01,0.03,0.0,0.05,0.0,0.0,183766.0,148563.0,1.0
