,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[19],0.01,0.003,0.004,0.016,0.0,0.0,709485.0,268558.0,1.0
x[20],0.01,0.003,0.004,0.016,0.0,0.0,710257.0,270611.0,1.0
x[21],0.01,0.003,0.005,0.016,0.0,0.0,691443.0,275397.0,1.0
x[22],0.01,0.003,0.004,0.016,0.0,0.0,712863.0,275084.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,692773.0,274717.0,1.0
x[24],0.01,0.003,0.005,0.016,0.0,0.0,705879.0,275184.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,703996.0,279743.0,1.0
x[26],0.01,0.003,0.005,0.016,0.0,0.0,708742.0,273572.0,1.0
x[27],0.01,0.003,0.004,0.016,0.0,0.0,707194.0,268403.0,1.0
x[28],0.01,0.003,0.004,0.016,0.0,0.0,712150.0,275363.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,705741.0,274760.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,692561.0,270935.0,1.0
x[31],0.01,0.003,0.004,0.016,0.0,0.0,714800.0,276646.0,1.0
x[32],0.01,0.003,0.004,0.016,0.0,0.0,709091.0,276177.0,1.0
x[33],0.01,0.003,0.004,0.016,0.0,0.0,718823.0,277135.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,711054.0,280140.0,1.0
x[35],0.01,0.003,0.004,0.016,0.0,0.0,710160.0,272686.0,1.0
x[36],0.01,0.003,0.004,0.016,0.0,0.0,706155.0,274826.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,697685.0,276927.0,1.0
x[38],0.01,0.003,0.004,0.016,0.0,0.0,708214.0,278156.0,1.0
x[39],0.01,0.003,0.004,0.016,0.0,0.0,699324.0,271608.0,1.0
x[40],0.01,0.003,0.004,0.016,0.0,0.0,702261.0,274978.0,1.0
x[41],0.01,0.003,0.004,0.016,0.0,0.0,705390.0,270999.0,1.0
x[42],0.01,0.003,0.004,0.016,0.0,0.0,714826.0,274893.0,1.0
x[43],0.01,0.003,0.004,0.016,0.0,0.0,708421.0,277507.0,1.0
x[44],0.01,0.003,0.004,0.016,0.0,0.0,706349.0,278735.0,1.0
x[45],0.01,0.003,0.004,0.016,0.0,0.0,699794.0,275982.0,1.0
x[46],0.01,0.003,0.005,0.016,0.0,0.0,701801.0,277543.0,1.0
x[47],0.01,0.003,0.004,0.016,0.0,0.0,710338.0,277648.0,1.0
x[48],0.01,0.003,0.004,0.016,0.0,0.0,718268.0,276438.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,709930.0,276872.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,706940.0,272664.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,706191.0,276217.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,713579.0,277293.0,1.0
x[53],0.01,0.003,0.004,0.016,0.0,0.0,701162.0,279191.0,1.0
x[54],0.01,0.003,0.004,0.016,0.0,0.0,708610.0,271078.0,1.0
x[55],0.01,0.003,0.004,0.016,0.0,0.0,715370.0,278129.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,701957.0,277522.0,1.0
x[57],0.01,0.003,0.004,0.016,0.0,0.0,714038.0,273609.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,710291.0,278270.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,702677.0,279344.0,1.0
x[60],0.01,0.003,0.005,0.016,0.0,0.0,712790.0,274276.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,705849.0,274044.0,1.0
x[62],0.01,0.003,0.004,0.016,0.0,0.0,705814.0,278624.0,1.0
x[63],0.01,0.003,0.004,0.016,0.0,0.0,706755.0,274940.0,1.0
x[64],0.01,0.003,0.004,0.016,0.0,0.0,712695.0,274320.0,1.0
x[65],0.01,0.003,0.004,0.016,0.0,0.0,719151.0,278685.0,1.0
x[66],0.01,0.003,0.004,0.016,0.0,0.0,695896.0,275485.0,1.0
x[67],0.01,0.003,0.004,0.016,0.0,0.0,709758.0,270783.0,1.0
x[68],0.01,0.003,0.005,0.016,0.0,0.0,703316.0,280159.0,1.0
x[69],0.01,0.003,0.004,0.016,0.0,0.0,713519.0,278636.0,1.0
x[70],0.01,0.003,0.004,0.016,0.0,0.0,723700.0,278087.0,1.0
x[71],0.01,0.003,0.004,0.016,0.0,0.0,709562.0,277787.0,1.0
x[72],0.01,0.003,0.004,0.016,0.0,0.0,702924.0,275985.0,1.0
x[73],0.01,0.003,0.004,0.016,0.0,0.0,713021.0,276426.0,1.0
x[74],0.01,0.003,0.005,0.016,0.0,0.0,718222.0,277614.0,1.0
x[75],0.01,0.003,0.004,0.016,0.0,0.0,712779.0,275610.0,1.0
x[76],0.01,0.003,0.004,0.016,0.0,0.0,701312.0,273057.0,1.0
x[77],0.01,0.003,0.004,0.016,0.0,0.0,705006.0,275191.0,1.0
x[78],0.01,0.003,0.004,0.016,0.0,0.0,713992.0,273631.0,1.0
x[79],0.01,0.003,0.004,0.016,0.0,0.0,702553.0,279719.0,1.0
x[80],0.01,0.003,0.004,0.016,0.0,0.0,718496.0,276603.0,1.0
x[81],0.01,0.003,0.004,0.016,0.0,0.0,705593.0,273783.0,1.0
x[82],0.01,0.003,0.004,0.016,0.0,0.0,698657.0,274411.0,1.0
x[83],0.01,0.003,0.004,0.016,0.0,0.0,711054.0,275872.0,1.0
x[84],0.01,0.003,0.005,0.016,0.0,0.0,713603.0,279369.0,1.0
x[85],0.01,0.003,0.004,0.016,0.0,0.0,700616.0,270622.0,1.0
x[86],0.01,0.003,0.004,0.016,0.0,0.0,713947.0,270412.0,1.0
x[87],0.01,0.003,0.004,0.016,0.0,0.0,706528.0,275798.0,1.0
x[88],0.01,0.003,0.005,0.016,0.0,0.0,701307.0,278079.0,1.0
x[89],0.01,0.003,0.004,0.016,0.0,0.0,707116.0,274833.0,1.0
x[90],0.01,0.003,0.005,0.016,0.0,0.0,697315.0,276628.0,1.0
x[91],0.01,0.003,0.004,0.016,0.0,0.0,701256.0,274680.0,1.0
x[92],0.01,0.003,0.004,0.016,0.0,0.0,702604.0,274251.0,1.0
x[93],0.01,0.003,0.004,0.016,0.0,0.0,702817.0,274257.0,1.0
x[94],0.01,0.003,0.004,0.016,0.0,0.0,700376.0,269173.0,1.0
x[95],0.01,0.003,0.005,0.016,0.0,0.0,703863.0,277705.0,1.0
x[96],0.01,0.003,0.004,0.016,0.0,0.0,719964.0,278933.0,1.0
x[97],0.01,0.003,0.004,0.016,0.0,0.0,709041.0,273479.0,1.0
x[98],0.01,0.003,0.004,0.016,0.0,0.0,720647.0,278882.0,1.0
x[99],0.01,0.003,0.004,0.016,0.0,0.0,718303.0,274949.0,1.0
