,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[0],0.1,0.03,0.047,0.157,0.0,0.0,747105.0,290644.0,1.0
x[1],0.1,0.03,0.046,0.156,0.0,0.0,748541.0,292959.0,1.0
x[2],0.1,0.03,0.047,0.156,0.0,0.0,750598.0,298421.0,1.0
x[3],0.1,0.03,0.047,0.156,0.0,0.0,743632.0,295487.0,1.0
x[4],0.1,0.03,0.047,0.156,0.0,0.0,742216.0,298841.0,1.0
x[5],0.1,0.03,0.047,0.156,0.0,0.0,751199.0,300758.0,1.0
x[6],0.1,0.03,0.047,0.156,0.0,0.0,752715.0,301587.0,1.0
x[7],0.1,0.03,0.047,0.157,0.0,0.0,752875.0,308594.0,1.0
x[8],0.1,0.03,0.047,0.157,0.0,0.0,753987.0,317519.0,1.0
x[9],0.1,0.03,0.047,0.156,0.0,0.0,758331.0,316828.0,1.0
