,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[0],0.01,0.003,0.004,0.016,0.0,0.0,606694.0,274596.0,1.0
x[1],0.01,0.003,0.004,0.016,0.0,0.0,605501.0,276787.0,1.0
x[2],0.01,0.003,0.005,0.016,0.0,0.0,593520.0,269353.0,1.0
x[3],0.01,0.003,0.005,0.016,0.0,0.0,606663.0,278462.0,1.0
x[4],0.01,0.003,0.004,0.016,0.0,0.0,608383.0,273969.0,1.0
x[5],0.01,0.003,0.004,0.016,0.0,0.0,595159.0,272292.0,1.0
x[6],0.01,0.003,0.004,0.016,0.0,0.0,594364.0,270687.0,1.0
x[7],0.01,0.003,0.005,0.016,0.0,0.0,598904.0,272701.0,1.0
x[8],0.01,0.003,0.004,0.016,0.0,0.0,607925.0,278411.0,1.0
x[9],0.01,0.003,0.004,0.016,0.0,0.0,604240.0,272936.0,1.0
x[10],0.01,0.003,0.004,0.016,0.0,0.0,602219.0,272126.0,1.0
x[11],0.01,0.003,0.004,0.016,0.0,0.0,608058.0,275671.0,1.0
x[12],0.01,0.003,0.005,0.016,0.0,0.0,605065.0,271033.0,1.0
x[13],0.01,0.003,0.004,0.016,0.0,0.0,601601.0,269427.0,1.0
x[14],0.01,0.003,0.004,0.016,0.0,0.0,594287.0,273220.0,1.0
x[15],0.01,0.003,0.004,0.016,0.0,0.0,594038.0,273407.0,1.0
x[16],0.01,0.003,0.004,0.016,0.0,0.0,607477.0,275285.0,1.0
x[17],0.01,0.003,0.005,0.016,0.0,0.0,601490.0,275689.0,1.0
x[18],0.01,0.003,0.004,0.016,0.0,0.0,606865.0,270559.0,1.0
x[19],0.01,0.003,0.004,0.016,0.0,0.0,594503.0,271529.0,1.0
x[20],0.01,0.003,0.005,0.016,0.0,0.0,598645.0,274904.0,1.0
x[21],0.01,0.003,0.004,0.016,0.0,0.0,605585.0,277148.0,1.0
x[22],0.01,0.003,0.005,0.016,0.0,0.0,609042.0,274836.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,611214.0,276735.0,1.0
x[24],0.01,0.003,0.005,0.016,0.0,0.0,603362.0,272970.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,590395.0,272049.0,1.0
x[26],0.01,0.003,0.005,0.016,0.0,0.0,607578.0,272479.0,1.0
x[27],0.01,0.003,0.005,0.016,0.0,0.0,606281.0,273288.0,1.0
x[28],0.01,0.003,0.004,0.016,0.0,0.0,602562.0,269646.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,597348.0,270459.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,606182.0,270605.0,1.0
x[31],0.01,0.003,0.004,0.016,0.0,0.0,604174.0,274134.0,1.0
x[32],0.01,0.003,0.004,0.016,0.0,0.0,600362.0,273132.0,1.0
x[33],0.01,0.003,0.004,0.016,0.0,0.0,601491.0,274207.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,599059.0,272247.0,1.0
x[35],0.01,0.003,0.004,0.016,0.0,0.0,603278.0,270767.0,1.0
x[36],0.01,0.003,0.004,0.016,0.0,0.0,601886.0,273567.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,607148.0,277295.0,1.0
x[38],0.01,0.003,0.004,0.016,0.0,0.0,607371.0,277585.0,1.0
x[39],0.01,0.003,0.004,0.016,0.0,0.0,594260.0,271690.0,1.0
x[40],0.01,0.003,0.005,0.016,0.0,0.0,606375.0,275834.0,1.0
x[41],0.01,0.003,0.005,0.016,0.0,0.0,598786.0,275369.0,1.0
x[42],0.01,0.003,0.004,0.016,0.0,0.0,610520.0,277572.0,1.0
x[43],0.01,0.003,0.004,0.016,0.0,0.0,601703.0,272808.0,1.0
x[44],0.01,0.003,0.005,0.016,0.0,0.0,601372.0,276152.0,1.0
x[45],0.01,0.003,0.004,0.016,0.0,0.0,593376.0,272805.0,1.0
x[46],0.01,0.003,0.004,0.016,0.0,0.0,608139.0,276105.0,1.0
x[47],0.01,0.003,0.005,0.016,0.0,0.0,601807.0,281148.0,1.0
x[48],0.01,0.003,0.005,0.016,0.0,0.0,605190.0,274580.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,599925.0,275332.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,600158.0,275114.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,602051.0,273413.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,600400.0,274103.0,1.0
x[53],0.01,0.003,0.005,0.016,0.0,0.0,597348.0,272444.0,1.0
x[54],0.01,0.003,0.004,0.016,0.0,0.0,616663.0,276571.0,1.0
x[55],0.01,0.003,0.004,0.016,0.0,0.0,606088.0,275243.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,605883.0,272333.0,1.0
x[57],0.01,0.003,0.005,0.016,0.0,0.0,597723.0,273318.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,604502.0,280767.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,603478.0,276724.0,1.0
x[60],0.01,0.003,0.004,0.016,0.0,0.0,607167.0,269897.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,610895.0,272628.0,1.0
x[62],0.01,0.003,0.004,0.016,0.0,0.0,602758.0,277208.0,1.0
x[63],0.01,0.003,0.004,0.016,0.0,0.0,597364.0,271014.0,1.0
