,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[108],0.001,0.0,0.0,0.002,0.0,0.0,16155.0,7821.0,1.0
x[109],0.001,0.0,0.0,0.002,0.0,0.0,16426.0,8354.0,1.0
x[110],0.001,0.0,0.0,0.002,0.0,0.0,18836.0,9311.0,1.0
x[111],0.001,0.0,0.0,0.002,0.0,0.0,16557.0,8134.0,1.0
x[112],0.001,0.0,0.0,0.002,0.0,0.0,15987.0,7784.0,1.0
x[113],0.001,0.0,0.0,0.002,0.0,0.0,17400.0,8684.0,1.0
x[114],0.001,0.0,0.0,0.002,0.0,0.0,17145.0,7164.0,1.0
x[115],0.001,0.0,0.0,0.002,0.0,0.0,14669.0,7219.0,1.0
x[116],0.001,0.0,0.0,0.002,0.0,0.0,15193.0,7527.0,1.0
x[117],0.001,0.0,0.0,0.002,0.0,0.0,15974.0,8294.0,1.0
x[118],0.001,0.0,0.0,0.002,0.0,0.0,17015.0,7175.0,1.0
x[119],0.001,0.0,0.0,0.002,0.0,0.0,17588.0,8125.0,1.0
x[120],0.001,0.0,0.0,0.002,0.0,0.0,16135.0,8018.0,1.0
x[121],0.001,0.0,0.0,0.002,0.0,0.0,14581.0,7660.0,1.0
x[122],0.001,0.0,0.0,0.002,0.0,0.0,18011.0,8990.0,1.0
x[123],0.001,0.0,0.0,0.002,0.0,0.0,18017.0,8095.0,1.0
x[124],0.001,0.0,0.0,0.002,0.0,0.0,15770.0,7737.0,1.0
x[125],0.001,0.0,0.0,0.002,0.0,0.0,15505.0,7532.0,1.0
x[126],0.001,0.0,0.0,0.002,0.0,0.0,17103.0,8337.0,1.0
x[127],0.001,0.0,0.0,0.002,0.0,0.0,15739.0,7927.0,1.0
x[128],0.001,0.0,0.0,0.002,0.0,0.0,17964.0,7031.0,1.0
x[129],0.001,0.0,0.0,0.002,0.0,0.0,15906.0,8193.0,1.0
x[130],0.001,0.0,0.0,0.002,0.0,0.0,15373.0,8008.0,1.0
x[131],0.001,0.0,0.0,0.002,0.0,0.0,17826.0,6496.0,1.0
x[132],0.001,0.0,0.0,0.002,0.0,0.0,15385.0,7757.0,1.0
x[133],0.001,0.0,0.0,0.002,0.0,0.0,17328.0,7880.0,1.0
x[134],0.001,0.0,0.0,0.002,0.0,0.0,16021.0,8395.0,1.0
x[135],0.001,0.0,0.0,0.002,0.0,0.0,16872.0,8176.0,1.0
x[136],0.001,0.0,0.0,0.002,0.0,0.0,16862.0,7571.0,1.0
x[137],0.001,0.0,0.0,0.002,0.0,0.0,16389.0,7684.0,1.0
x[138],0.001,0.0,0.0,0.002,0.0,0.0,16922.0,9231.0,1.0
x[139],0.001,0.0,0.0,0.002,0.0,0.0,14040.0,8142.0,1.0
x[140],0.001,0.0,0.0,0.002,0.0,0.0,15668.0,7895.0,1.0
x[141],0.001,0.0,0.0,0.002,0.0,0.0,16523.0,9052.0,1.0
x[142],0.001,0.0,0.0,0.002,0.0,0.0,15738.0,7365.0,1.0
x[143],0.001,0.0,0.0,0.002,0.0,0.0,19103.0,8914.0,1.0
x[144],0.001,0.0,0.0,0.002,0.0,0.0,17014.0,8378.0,1.0
x[145],0.001,0.0,0.0,0.002,0.0,0.0,15828.0,8076.0,1.0
x[146],0.001,0.0,0.0,0.002,0.0,0.0,16360.0,8438.0,1.0
x[147],0.001,0.0,0.0,0.002,0.0,0.0,16085.0,8023.0,1.0
x[148],0.001,0.0,0.0,0.002,0.0,0.0,14129.0,8310.0,1.0
x[149],0.001,0.0,0.0,0.002,0.0,0.0,15895.0,7137.0,1.0
x[150],0.001,0.0,0.0,0.002,0.0,0.0,17437.0,8102.0,1.0
x[151],0.001,0.0,0.0,0.002,0.0,0.0,17330.0,8285.0,1.0
x[152],0.001,0.0,0.0,0.002,0.0,0.0,17661.0,8214.0,1.0
x[153],0.001,0.0,0.0,0.002,0.0,0.0,16678.0,8347.0,1.0
x[154],0.001,0.0,0.0,0.002,0.0,0.0,19747.0,8735.0,1.0
x[155],0.001,0.0,0.0,0.002,0.0,0.0,16743.0,7417.0,1.0
x[156],0.001,0.0,0.0,0.002,0.0,0.0,16672.0,8046.0,1.0
x[157],0.001,0.0,0.0,0.002,0.0,0.0,14778.0,8424.0,1.0
x[158],0.001,0.0,0.0,0.002,0.0,0.0,14801.0,8324.0,1.0
x[159],0.001,0.0,0.0,0.002,0.0,0.0,16201.0,8831.0,1.0
x[160],0.001,0.0,0.0,0.002,0.0,0.0,16018.0,7844.0,1.0
x[161],0.001,0.0,0.0,0.002,0.0,0.0,17331.0,8057.0,1.0
x[162],0.001,0.0,0.0,0.002,0.0,0.0,16348.0,8411.0,1.0
x[163],0.001,0.0,0.0,0.002,0.0,0.0,16319.0,8553.0,1.0
x[164],0.001,0.0,0.0,0.002,0.0,0.0,17478.0,8523.0,1.0
x[165],0.001,0.0,0.0,0.002,0.0,0.0,16765.0,7349.0,1.0
x[166],0.001,0.0,0.0,0.002,0.0,0.0,15765.0,8261.0,1.0
x[167],0.001,0.0,0.0,0.002,0.0,0.0,15926.0,8329.0,1.0
x[168],0.001,0.0,0.0,0.002,0.0,0.0,16500.0,8606.0,1.0
x[169],0.001,0.0,0.0,0.002,0.0,0.0,17481.0,7995.0,1.0
x[170],0.001,0.0,0.0,0.002,0.0,0.0,15250.0,8314.0,1.0
x[171],0.001,0.0,0.0,0.002,0.0,0.0,16565.0,8110.0,1.0
x[172],0.001,0.0,0.0,0.002,0.0,0.0,16201.0,8243.0,1.0
x[173],0.001,0.0,0.0,0.002,0.0,0.0,17414.0,8193.0,1.0
x[174],0.001,0.0,0.0,0.002,0.0,0.0,20625.0,8413.0,1.0
x[175],0.001,0.0,0.0,0.002,0.0,0.0,16535.0,7917.0,1.0
x[176],0.001,0.0,0.0,0.002,0.0,0.0,16825.0,7761.0,1.0
x[177],0.001,0.0,0.0,0.002,0.0,0.0,14610.0,7737.0,1.0
x[178],0.001,0.0,0.0,0.002,0.0,0.0,18742.0,7718.0,1.0
x[179],0.001,0.0,0.0,0.002,0.0,0.0,17148.0,7786.0,1.0
x[180],0.001,0.0,0.0,0.002,0.0,0.0,16415.0,8444.0,1.0
x[181],0.001,0.0,0.0,0.002,0.0,0.0,15753.0,8146.0,1.0
x[182],0.001,0.0,0.0,0.002,0.0,0.0,16994.0,8579.0,1.0
x[183],0.001,0.0,0.0,0.002,0.0,0.0,17339.0,8074.0,1.0
x[184],0.001,0.0,0.0,0.002,0.0,0.0,17741.0,9085.0,1.0
x[185],0.001,0.0,0.0,0.002,0.0,0.0,18794.0,7067.0,1.0
x[186],0.001,0.0,0.0,0.002,0.0,0.0,17025.0,7744.0,1.0
x[187],0.001,0.0,0.0,0.002,0.0,0.0,14893.0,8231.0,1.0
x[188],0.001,0.0,0.0,0.002,0.0,0.0,16014.0,7685.0,1.0
x[189],0.001,0.0,0.0,0.002,0.0,0.0,17214.0,6418.0,1.0
x[190],0.001,0.0,0.0,0.002,0.0,0.0,15402.0,8066.0,1.0
x[191],0.001,0.0,0.0,0.002,0.0,0.0,15664.0,7929.0,1.0
x[192],0.001,0.0,0.0,0.002,0.0,0.0,15462.0,7924.0,1.0
x[193],0.001,0.0,0.0,0.002,0.0,0.0,17466.0,7897.0,1.0
x[194],0.001,0.0,0.0,0.002,0.0,0.0,17976.0,8577.0,1.0
x[195],0.001,0.0,0.0,0.002,0.0,0.0,14350.0,7622.0,1.0
x[196],0.001,0.0,0.0,0.002,0.0,0.0,17685.0,7982.0,1.0
x[197],0.001,0.0,0.0,0.002,0.0,0.0,17942.0,8329.0,1.0
x[198],0.001,0.0,0.0,0.002,0.0,0.0,17354.0,7985.0,1.0
x[199],0.001,0.0,0.0,0.002,0.0,0.0,16085.0,8195.0,1.0
x[200],0.001,0.0,0.0,0.002,0.0,0.0,17968.0,7449.0,1.0
x[201],0.001,0.0,0.0,0.002,0.0,0.0,18250.0,8071.0,1.0
x[202],0.001,0.0,0.0,0.002,0.0,0.0,14607.0,8338.0,1.0
x[203],0.001,0.0,0.0,0.002,0.0,0.0,15529.0,8550.0,1.0
x[204],0.001,0.0,0.0,0.002,0.0,0.0,15826.0,7407.0,1.0
x[205],0.001,0.0,0.0,0.002,0.0,0.0,18612.0,7702.0,1.0
x[206],0.001,0.0,0.0,0.002,0.0,0.0,18074.0,8518.0,1.0
x[207],0.001,0.0,0.0,0.002,0.0,0.0,18297.0,7412.0,1.0
x[208],0.001,0.0,0.0,0.002,0.0,0.0,16394.0,7832.0,1.0
x[209],0.001,0.0,0.0,0.002,0.0,0.0,16246.0,7532.0,1.0
x[210],0.001,0.0,0.0,0.002,0.0,0.0,16751.0,8925.0,1.0
x[211],0.001,0.0,0.0,0.002,0.0,0.0,18466.0,7651.0,1.0
x[212],0.001,0.0,0.0,0.002,0.0,0.0,16011.0,8089.0,1.0
x[213],0.001,0.0,0.0,0.002,0.0,0.0,17419.0,7600.0,1.0
x[214],0.001,0.0,0.0,0.002,0.0,0.0,16693.0,8459.0,1.0
x[215],0.001,0.0,0.0,0.002,0.0,0.0,17425.0,8215.0,1.0
x[216],0.001,0.0,0.0,0.002,0.0,0.0,15515.0,7687.0,1.0
x[217],0.001,0.0,0.0,0.002,0.0,0.0,16628.0,7486.0,1.0
x[218],0.001,0.0,0.0,0.002,0.0,0.0,16483.0,8326.0,1.0
x[219],0.001,0.0,0.0,0.002,0.0,0.0,15916.0,8404.0,1.0
x[220],0.001,0.0,0.0,0.002,0.0,0.0,16464.0,8148.0,1.0
x[221],0.001,0.0,0.0,0.002,0.0,0.0,17360.0,8326.0,1.0
x[222],0.001,0.0,0.0,0.002,0.0,0.0,15800.0,8542.0,1.0
x[223],0.001,0.0,0.0,0.002,0.0,0.0,16661.0,7326.0,1.0
x[224],0.001,0.0,0.0,0.002,0.0,0.0,15213.0,8056.0,1.0
x[225],0.001,0.0,0.0,0.002,0.0,0.0,17127.0,7258.0,1.0
x[226],0.001,0.0,0.0,0.002,0.0,0.0,14924.0,7385.0,1.0
x[227],0.001,0.0,0.0,0.002,0.0,0.0,16072.0,7818.0,1.0
x[228],0.001,0.0,0.0,0.002,0.0,0.0,13420.0,7498.0,1.0
x[229],0.001,0.0,0.0,0.002,0.0,0.0,18560.0,8186.0,1.0
x[230],0.001,0.0,0.0,0.002,0.0,0.0,14929.0,8044.0,1.0
x[231],0.001,0.0,0.0,0.002,0.0,0.0,18103.0,8100.0,1.0
x[232],0.001,0.0,0.0,0.002,0.0,0.0,18919.0,8673.0,1.0
x[233],0.001,0.0,0.0,0.002,0.0,0.0,16134.0,7554.0,1.0
x[234],0.001,0.0,0.0,0.002,0.0,0.0,18196.0,7480.0,1.0
x[235],0.001,0.0,0.0,0.002,0.0,0.0,16085.0,8410.0,1.0
x[236],0.001,0.0,0.0,0.002,0.0,0.0,17650.0,8370.0,1.0
x[237],0.001,0.0,0.0,0.002,0.0,0.0,16440.0,7711.0,1.0
x[238],0.001,0.0,0.0,0.002,0.0,0.0,16243.0,8461.0,1.0
x[239],0.001,0.0,0.0,0.002,0.0,0.0,16824.0,7700.0,1.0
x[240],0.001,0.0,0.0,0.002,0.0,0.0,15761.0,7879.0,1.0
x[241],0.001,0.0,0.0,0.002,0.0,0.0,16610.0,7728.0,1.0
x[242],0.001,0.0,0.0,0.002,0.0,0.0,17287.0,8311.0,1.0
x[243],0.001,0.0,0.0,0.002,0.0,0.0,17650.0,8340.0,1.0
x[244],0.001,0.0,0.0,0.002,0.0,0.0,18226.0,8121.0,1.0
x[245],0.001,0.0,0.0,0.002,0.0,0.0,16824.0,8154.0,1.0
x[246],0.001,0.0,0.0,0.002,0.0,0.0,15945.0,8680.0,1.0
x[247],0.001,0.0,0.0,0.002,0.0,0.0,16304.0,8247.0,1.0
x[248],0.001,0.0,0.0,0.002,0.0,0.0,17388.0,7584.0,1.0
x[249],0.001,0.0,0.0,0.002,0.0,0.0,17113.0,8551.0,1.0
x[250],0.001,0.0,0.0,0.002,0.0,0.0,17140.0,8312.0,1.0
x[251],0.001,0.0,0.0,0.002,0.0,0.0,17559.0,8203.0,1.0
x[252],0.001,0.0,0.0,0.002,0.0,0.0,14697.0,8415.0,1.0
x[253],0.001,0.0,0.0,0.002,0.0,0.0,16220.0,7819.0,1.0
x[254],0.001,0.0,0.0,0.002,0.0,0.0,17425.0,8520.0,1.0
x[255],0.001,0.0,0.0,0.002,0.0,0.0,15728.0,8198.0,1.0
x[256],0.001,0.0,0.0,0.002,0.0,0.0,15000.0,7400.0,1.0
x[257],0.001,0.0,0.0,0.002,0.0,0.0,16976.0,7895.0,1.0
x[258],0.001,0.0,0.0,0.002,0.0,0.0,17616.0,7845.0,1.0
x[259],0.001,0.0,0.0,0.002,0.0,0.0,17407.0,8681.0,1.0
