,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[0],0.001,0.001,0.0,0.003,0.0,0.0,18097.0,7436.0,1.0
x[1],0.001,0.001,0.0,0.003,0.0,0.0,17134.0,6228.0,1.0
x[2],0.001,0.001,0.0,0.003,0.0,0.0,17303.0,6940.0,1.0
x[3],0.001,0.001,0.0,0.003,0.0,0.0,15889.0,6541.0,1.0
x[4],0.001,0.001,0.0,0.003,0.0,0.0,18061.0,6832.0,1.0
x[5],0.001,0.001,0.0,0.003,0.0,0.0,15183.0,6310.0,1.0
x[6],0.001,0.001,0.0,0.003,0.0,0.0,17771.0,6237.0,1.0
x[7],0.001,0.001,0.0,0.003,0.0,0.0,16667.0,6542.0,1.0
x[8],0.001,0.001,0.0,0.003,0.0,0.0,16179.0,5704.0,1.0
x[9],0.001,0.001,0.0,0.003,0.0,0.0,14207.0,6991.0,1.0
x[10],0.001,0.001,0.0,0.003,0.0,0.0,15623.0,6034.0,1.0
x[11],0.001,0.001,0.0,0.003,0.0,0.0,16062.0,6855.0,1.0
x[12],0.001,0.001,0.0,0.003,0.0,0.0,17610.0,7450.0,1.0
x[13],0.001,0.001,0.0,0.003,0.0,0.0,15476.0,6429.0,1.0
x[14],0.001,0.001,0.0,0.003,0.0,0.0,17430.0,7207.0,1.0
x[15],0.001,0.001,0.0,0.003,0.0,0.0,18478.0,6155.0,1.0
x[16],0.001,0.001,0.0,0.003,0.0,0.0,17101.0,6409.0,1.0
x[17],0.001,0.001,0.0,0.003,0.0,0.0,16258.0,7080.0,1.0
x[18],0.001,0.001,0.0,0.003,0.0,0.0,15268.0,6056.0,1.0
x[19],0.001,0.001,0.0,0.003,0.0,0.0,15719.0,7362.0,1.0
x[20],0.001,0.001,0.0,0.003,0.0,0.0,14562.0,6192.0,1.0
x[21],0.001,0.001,0.0,0.003,0.0,0.0,18794.0,7085.0,1.0
x[22],0.001,0.001,0.0,0.003,0.0,0.0,15060.0,6456.0,1.0
x[23],0.001,0.001,0.0,0.003,0.0,0.0,15720.0,7254.0,1.0
x[24],0.001,0.001,0.0,0.003,0.0,0.0,16261.0,7137.0,1.0
x[25],0.001,0.001,0.0,0.003,0.0,0.0,16012.0,6833.0,1.0
x[26],0.001,0.001,0.0,0.003,0.0,0.0,15611.0,7035.0,1.0
x[27],0.001,0.001,0.0,0.003,0.0,0.0,14475.0,6197.0,1.0
x[28],0.001,0.001,0.0,0.003,0.0,0.0,17025.0,6875.0,1.0
x[29],0.001,0.001,0.0,0.003,0.0,0.0,17310.0,7251.0,1.0
x[30],0.001,0.001,0.0,0.003,0.0,0.0,17040.0,6555.0,1.0
x[31],0.001,0.001,0.0,0.003,0.0,0.0,19337.0,7115.0,1.0
x[32],0.001,0.001,0.0,0.003,0.0,0.0,15611.0,6149.0,1.0
x[33],0.001,0.001,0.0,0.003,0.0,0.0,15668.0,6086.0,1.0
x[34],0.001,0.001,0.0,0.003,0.0,0.0,14523.0,7015.0,1.0
x[35],0.001,0.001,0.0,0.003,0.0,0.0,18350.0,7157.0,1.0
x[36],0.001,0.001,0.0,0.003,0.0,0.0,17325.0,7023.0,1.0
x[37],0.001,0.001,0.0,0.003,0.0,0.0,14751.0,6059.0,1.0
x[38],0.001,0.001,0.0,0.003,0.0,0.0,15225.0,8186.0,1.0
x[39],0.001,0.001,0.0,0.003,0.0,0.0,17166.0,6449.0,1.0
x[40],0.001,0.001,0.0,0.003,0.0,0.0,15644.0,6390.0,1.0
x[41],0.001,0.001,0.0,0.003,0.0,0.0,15385.0,6608.0,1.0
x[42],0.001,0.001,0.0,0.003,0.0,0.0,15824.0,6470.0,1.0
x[43],0.001,0.001,0.0,0.003,0.0,0.0,15580.0,6773.0,1.0
x[44],0.001,0.001,0.0,0.003,0.0,0.0,16844.0,6619.0,1.0
x[45],0.001,0.001,0.0,0.003,0.0,0.0,18156.0,7149.0,1.0
x[46],0.001,0.001,0.0,0.003,0.0,0.0,14052.0,6329.0,1.0
x[47],0.001,0.001,0.0,0.003,0.0,0.0,16172.0,7737.0,1.0
x[48],0.001,0.001,0.0,0.003,0.0,0.0,16180.0,7275.0,1.0
x[49],0.001,0.001,0.0,0.003,0.0,0.0,17050.0,7255.0,1.0
x[50],0.001,0.001,0.0,0.003,0.0,0.0,16385.0,6475.0,1.0
x[51],0.001,0.001,0.0,0.003,0.0,0.0,14721.0,6688.0,1.0
x[52],0.001,0.001,0.0,0.003,0.0,0.0,16538.0,6934.0,1.0
