,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[47],6.336,4.963,0.258,15.661,0.016,0.012,155077.0,109310.0,1.0
y[48],6.329,4.981,0.234,15.611,0.016,0.013,153017.0,108987.0,1.0
y[49],6.35,5.028,0.169,15.699,0.017,0.014,144860.0,96579.0,1.0
y[50],6.368,5.042,0.207,15.852,0.016,0.013,152557.0,105214.0,1.0
y[51],6.324,5.013,0.181,15.724,0.016,0.013,154833.0,108079.0,1.0
y[52],6.328,5.031,0.139,15.689,0.017,0.014,145055.0,98360.0,1.0
y[53],6.303,5.013,0.086,15.625,0.016,0.013,154771.0,107043.0,1.0
y[54],6.289,4.986,0.126,15.656,0.016,0.012,156830.0,112333.0,1.0
y[55],6.276,5.003,0.122,15.62,0.016,0.013,152582.0,101631.0,1.0
y[56],6.25,5.014,0.137,15.722,0.016,0.013,149626.0,103492.0,1.0
y[57],6.251,4.991,0.079,15.562,0.016,0.013,157588.0,111076.0,1.0
y[58],6.213,4.982,0.018,15.485,0.016,0.013,154970.0,105585.0,1.0
y[59],6.207,4.998,0.035,15.542,0.016,0.013,155964.0,106976.0,1.0
y[60],6.202,5.005,-0.023,15.577,0.016,0.013,153989.0,108355.0,1.0
y[61],6.183,5.037,-0.004,15.64,0.016,0.013,153555.0,106231.0,1.0
y[62],6.2,5.063,-0.057,15.645,0.017,0.013,151632.0,105232.0,1.0
y[63],6.158,5.017,-0.086,15.579,0.016,0.013,155920.0,105634.0,1.0
y[64],6.133,4.99,-0.11,15.537,0.016,0.012,161327.0,113038.0,1.0
y[65],6.157,5.057,-0.126,15.679,0.017,0.014,149704.0,91783.0,1.0
y[66],6.128,5.058,-0.127,15.653,0.017,0.014,143687.0,69501.0,1.0
y[67],6.081,4.998,-0.157,15.473,0.016,0.013,156320.0,107937.0,1.0
y[68],6.043,5.013,-0.187,15.463,0.016,0.013,155899.0,105386.0,1.0
y[69],6.023,5.012,-0.212,15.435,0.016,0.013,155767.0,106750.0,1.0
y[70],6.003,5.007,-0.291,15.434,0.016,0.013,159586.0,108583.0,1.0
y[71],5.993,5.007,-0.287,15.46,0.016,0.012,162476.0,112748.0,1.0
y[72],5.986,5.038,-0.322,15.51,0.017,0.013,152079.0,66821.0,1.0
y[73],5.932,5.009,-0.413,15.264,0.016,0.013,156839.0,104218.0,1.0
y[74],5.95,5.047,-0.495,15.402,0.016,0.013,159230.0,107936.0,1.0
y[75],5.901,5.03,-0.531,15.336,0.017,0.014,154956.0,90027.0,1.0
y[76],5.872,5.04,-0.556,15.327,0.017,0.014,153382.0,97627.0,1.0
y[77],5.828,4.996,-0.543,15.229,0.016,0.012,161886.0,109193.0,1.0
y[78],5.823,5.047,-0.613,15.337,0.017,0.013,155301.0,102615.0,1.0
y[79],5.78,5.042,-0.721,15.252,0.016,0.013,163818.0,108283.0,1.0
y[80],5.746,5.07,-0.754,15.324,0.016,0.013,160736.0,104347.0,1.0
y[81],5.705,5.027,-0.778,15.261,0.016,0.013,164345.0,110398.0,1.0
y[82],5.649,5.028,-0.884,15.129,0.016,0.012,170666.0,113916.0,1.0
y[83],5.605,5.045,-0.93,15.154,0.016,0.013,166976.0,111002.0,1.0
y[84],5.559,5.077,-1.08,15.141,0.016,0.013,165836.0,105853.0,1.0
y[85],5.547,5.116,-1.118,15.352,0.016,0.013,170841.0,107952.0,1.0
y[86],5.495,5.123,-1.222,15.254,0.017,0.013,161355.0,103144.0,1.0
y[87],5.391,5.065,-1.407,14.986,0.016,0.013,169166.0,107257.0,1.0
y[88],5.361,5.135,-1.456,15.206,0.016,0.013,164732.0,104527.0,1.0
y[89],5.251,5.102,-1.658,15.032,0.016,0.013,180152.0,110391.0,1.0
y[90],5.171,5.164,-1.835,15.067,0.016,0.013,178282.0,109781.0,1.0
y[91],5.037,5.133,-2.041,14.947,0.016,0.013,176560.0,107448.0,1.0
y[92],4.913,5.205,-2.472,14.91,0.016,0.013,181477.0,106871.0,1.0
y[93],4.74,5.229,-2.709,14.922,0.015,0.013,192137.0,111493.0,1.0
y[94],4.496,5.25,-3.273,14.731,0.015,0.013,194777.0,114928.0,1.0
y[95],4.169,5.328,-4.086,14.649,0.015,0.013,204153.0,118276.0,1.0
y[96],3.655,5.483,-5.166,14.63,0.015,0.013,218854.0,123534.0,1.0
y[97],2.702,5.886,-7.554,14.716,0.014,0.013,240487.0,137085.0,1.0
y[98],-0.022,7.393,-14.425,14.672,0.016,0.015,255745.0,184231.0,1.0
x[0],0.01,0.03,0.0,0.05,0.0,0.0,144440.0,103203.0,1.0
x[1],0.01,0.03,0.0,0.05,0.0,0.0,145005.0,106404.0,1.0
x[2],0.01,0.03,0.0,0.05,0.0,0.0,147298.0,106118.0,1.0
x[3],0.01,0.03,0.0,0.051,0.0,0.0,146316.0,105435.0,1.0
x[4],0.01,0.03,0.0,0.051,0.0,0.0,147501.0,106462.0,1.0
x[5],0.01,0.03,0.0,0.05,0.0,0.0,135893.0,44730.0,1.0
x[6],0.01,0.03,0.0,0.05,0.0,0.0,142382.0,102915.0,1.0
x[7],0.01,0.03,0.0,0.051,0.0,0.0,146420.0,104068.0,1.0
x[8],0.01,0.03,0.0,0.05,0.0,0.0,146183.0,102250.0,1.0
x[9],0.01,0.03,0.0,0.05,0.0,0.0,149450.0,105625.0,1.0
x[10],0.01,0.03,0.0,0.051,0.0,0.0,145455.0,103426.0,1.0
x[11],0.01,0.03,0.0,0.05,0.0,0.0,150646.0,110779.0,1.0
x[12],0.01,0.03,0.0,0.05,0.0,0.0,138231.0,95268.0,1.0
x[13],0.01,0.03,0.0,0.05,0.0,0.0,145195.0,98477.0,1.0
x[14],0.01,0.03,0.0,0.051,0.0,0.0,145447.0,102505.0,1.0
x[15],0.01,0.03,0.0,0.051,0.0,0.0,144698.0,103082.0,1.0
x[16],0.01,0.03,0.0,0.051,0.0,0.0,149111.0,108251.0,1.0
x[17],0.01,0.03,0.0,0.05,0.0,0.0,148818.0,106574.0,1.0
x[18],0.01,0.03,0.0,0.05,0.0,0.0,147026.0,100718.0,1.0
x[19],0.01,0.03,0.0,0.051,0.0,0.0,149940.0,108112.0,1.0
x[20],0.01,0.03,0.0,0.051,0.0,0.0,151435.0,110264.0,1.0
x[21],0.01,0.03,0.0,0.051,0.0,0.0,144855.0,104472.0,1.0
x[22],0.01,0.03,0.0,0.05,0.0,0.0,121722.0,38636.0,1.0
x[23],0.01,0.03,0.0,0.05,0.0,0.0,148407.0,104371.0,1.0
x[24],0.01,0.03,0.0,0.05,0.0,0.0,149253.0,105857.0,1.0
x[25],0.01,0.03,0.0,0.051,0.0,0.0,150631.0,104446.0,1.0
x[26],0.01,0.03,0.0,0.051,0.0,0.0,148213.0,105602.0,1.0
x[27],0.01,0.03,0.0,0.05,0.0,0.0,139162.0,96942.0,1.0
x[28],0.01,0.03,0.0,0.051,0.0,0.0,147362.0,105237.0,1.0
x[29],0.01,0.03,0.0,0.05,0.0,0.0,133903.0,56145.0,1.0
x[30],0.01,0.03,0.0,0.05,0.0,0.0,149464.0,104095.0,1.0
x[31],0.01,0.03,0.0,0.05,0.0,0.0,151370.0,111097.0,1.0
x[32],0.01,0.03,0.0,0.051,0.0,0.0,151098.0,109916.0,1.0
x[33],0.01,0.03,0.0,0.05,0.0,0.0,150581.0,104397.0,1.0
x[34],0.01,0.03,0.0,0.051,0.0,0.0,153254.0,111643.0,1.0
x[35],0.01,0.03,0.0,0.051,0.0,0.0,151473.0,106849.0,1.0
x[36],0.01,0.03,0.0,0.05,0.0,0.0,147764.0,103722.0,1.0
x[37],0.01,0.03,0.0,0.05,0.0,0.0,148354.0,107875.0,1.0
x[38],0.01,0.03,0.0,0.05,0.0,0.0,151916.0,110271.0,1.0
x[39],0.01,0.03,0.0,0.051,0.0,0.0,150626.0,107084.0,1.0
x[40],0.01,0.03,0.0,0.05,0.0,0.0,152741.0,111908.0,1.0
x[41],0.01,0.03,0.0,0.051,0.0,0.0,146823.0,101253.0,1.0
x[42],0.01,0.03,0.0,0.05,0.0,0.0,153231.0,111103.0,1.0
x[43],0.01,0.03,0.0,0.051,0.0,0.0,140110.0,94351.0,1.0
x[44],0.01,0.03,0.0,0.05,0.0,0.0,150994.0,109911.0,1.0
x[45],0.01,0.03,0.0,0.05,0.0,0.0,148734.0,105146.0,1.0
x[46],0.01,0.03,0.0,0.05,0.0,0.0,154200.0,110094.0,1.0
x[47],0.01,0.03,0.0,0.051,0.0,0.0,154192.0,109157.0,1.0
x[48],0.01,0.03,0.0,0.05,0.0,0.0,152293.0,109111.0,1.0
x[49],0.01,0.03,0.0,0.05,0.0,0.0,144183.0,96664.0,1.0
x[50],0.01,0.03,0.0,0.051,0.0,0.0,151816.0,105028.0,1.0
x[51],0.01,0.03,0.0,0.05,0.0,0.0,153450.0,108063.0,1.0
x[52],0.01,0.03,0.0,0.051,0.0,0.0,144074.0,98348.0,1.0
x[53],0.01,0.03,0.0,0.05,0.0,0.0,153648.0,107289.0,1.0
x[54],0.01,0.03,0.0,0.05,0.0,0.0,155769.0,112516.0,1.0
x[55],0.01,0.03,0.0,0.051,0.0,0.0,151661.0,101587.0,1.0
x[56],0.01,0.03,0.0,0.05,0.0,0.0,148709.0,103790.0,1.0
x[57],0.01,0.03,0.0,0.05,0.0,0.0,156361.0,111285.0,1.0
x[58],0.01,0.03,0.0,0.05,0.0,0.0,153838.0,105673.0,1.0
x[59],0.01,0.03,0.0,0.05,0.0,0.0,154774.0,107090.0,1.0
x[60],0.01,0.03,0.0,0.051,0.0,0.0,153315.0,108295.0,1.0
x[61],0.01,0.03,0.0,0.05,0.0,0.0,151932.0,106483.0,1.0
x[62],0.01,0.03,0.0,0.05,0.0,0.0,150207.0,105181.0,1.0
x[63],0.01,0.03,0.0,0.05,0.0,0.0,154562.0,105893.0,1.0
x[64],0.01,0.03,0.0,0.051,0.0,0.0,159660.0,113081.0,1.0
x[65],0.01,0.03,0.0,0.05,0.0,0.0,148180.0,91439.0,1.0
x[66],0.01,0.03,0.0,0.051,0.0,0.0,141708.0,68317.0,1.0
x[67],0.01,0.03,0.0,0.051,0.0,0.0,154297.0,107868.0,1.0
x[68],0.01,0.03,0.0,0.051,0.0,0.0,153312.0,105592.0,1.0
x[69],0.01,0.03,0.0,0.05,0.0,0.0,153626.0,107046.0,1.0
x[70],0.01,0.03,0.0,0.051,0.0,0.0,156932.0,108846.0,1.0
x[71],0.01,0.03,0.0,0.05,0.0,0.0,159721.0,112596.0,1.0
x[72],0.01,0.03,0.0,0.05,0.0,0.0,148423.0,65050.0,1.0
x[73],0.01,0.03,0.0,0.05,0.0,0.0,154224.0,104398.0,1.0
x[74],0.01,0.03,0.0,0.05,0.0,0.0,155922.0,107866.0,1.0
x[75],0.01,0.03,0.0,0.05,0.0,0.0,152757.0,90555.0,1.0
x[76],0.01,0.03,0.0,0.05,0.0,0.0,150046.0,97197.0,1.0
x[77],0.01,0.03,0.0,0.05,0.0,0.0,157852.0,108735.0,1.0
x[78],0.01,0.03,0.0,0.05,0.0,0.0,151283.0,102448.0,1.0
x[79],0.01,0.03,0.0,0.051,0.0,0.0,159892.0,108934.0,1.0
x[80],0.01,0.03,0.0,0.05,0.0,0.0,156013.0,104756.0,1.0
x[81],0.01,0.03,0.0,0.05,0.0,0.0,159818.0,110165.0,1.0
x[82],0.01,0.03,0.0,0.05,0.0,0.0,165016.0,114197.0,1.0
x[83],0.01,0.03,0.0,0.05,0.0,0.0,160787.0,111089.0,1.0
x[84],0.01,0.03,0.0,0.05,0.0,0.0,158620.0,106038.0,1.0
x[85],0.01,0.03,0.0,0.05,0.0,0.0,163334.0,108158.0,1.0
x[86],0.01,0.03,0.0,0.05,0.0,0.0,153997.0,103485.0,1.0
x[87],0.01,0.03,0.0,0.05,0.0,0.0,161370.0,107599.0,1.0
x[88],0.01,0.03,0.0,0.051,0.0,0.0,156276.0,104805.0,1.0
x[89],0.01,0.03,0.0,0.05,0.0,0.0,168777.0,110640.0,1.0
x[90],0.01,0.03,0.0,0.05,0.0,0.0,166958.0,110009.0,1.0
x[91],0.01,0.03,0.0,0.051,0.0,0.0,165785.0,107495.0,1.0
x[92],0.01,0.03,0.0,0.051,0.0,0.0,165591.0,108754.0,1.0
x[93],0.01,0.03,0.0,0.05,0.0,0.0,174252.0,112808.0,1.0
x[94],0.01,0.03,0.0,0.05,0.0,0.0,171902.0,117424.0,1.0
x[95],0.01,0.03,0.0,0.05,0.0,0.0,179527.0,120582.0,1.0
x[96],0.01,0.03,0.0,0.05,0.0,0.0,190252.0,127568.0,1.0
x[97],0.01,0.03,0.0,0.05,0.0,0.0,209591.0,143594.0,1.0
x[98],0.01,0.03,0.0,0.051,0.0,0.0,265722.0,203502.0,1.0
x[99],0.01,0.03,0.0,0.05,0.0,0.0,261911.0,198787.0,1.0
log_det_jacobian,-1199.461,94.025,-1377.85,-1025.0,0.333,0.236,79525.0,157159.0,1.0
