,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[35],2.177,0.127,1.943,2.419,0.0,0.0,562549.0,282045.0,1.0
y[36],2.171,0.127,1.931,2.407,0.0,0.0,562803.0,283528.0,1.0
y[37],2.165,0.127,1.931,2.407,0.0,0.0,567051.0,287460.0,1.0
y[38],2.158,0.127,1.923,2.4,0.0,0.0,567515.0,280740.0,1.0
y[39],2.151,0.128,1.915,2.393,0.0,0.0,568878.0,285128.0,1.0
y[40],2.145,0.128,1.906,2.385,0.0,0.0,563290.0,284765.0,1.0
y[41],2.138,0.128,1.899,2.38,0.0,0.0,571171.0,287935.0,1.0
y[42],2.132,0.129,1.889,2.372,0.0,0.0,574445.0,281057.0,1.0
y[43],2.124,0.129,1.887,2.371,0.0,0.0,574943.0,286991.0,1.0
y[44],2.117,0.129,1.874,2.359,0.0,0.0,557744.0,280336.0,1.0
y[45],2.11,0.13,1.87,2.356,0.0,0.0,562360.0,283250.0,1.0
y[46],2.102,0.13,1.863,2.35,0.0,0.0,564929.0,288354.0,1.0
y[47],2.095,0.13,1.851,2.34,0.0,0.0,558191.0,284917.0,1.0
y[48],2.087,0.13,1.846,2.333,0.0,0.0,569910.0,286784.0,1.0
y[49],2.079,0.131,1.839,2.33,0.0,0.0,567513.0,289788.0,1.0
y[50],2.071,0.132,1.828,2.321,0.0,0.0,567860.0,285806.0,1.0
y[51],2.063,0.131,1.821,2.315,0.0,0.0,566502.0,287958.0,1.0
y[52],2.054,0.132,1.806,2.301,0.0,0.0,571390.0,286420.0,1.0
y[53],2.046,0.132,1.797,2.293,0.0,0.0,564592.0,288261.0,1.0
y[54],2.037,0.133,1.79,2.286,0.0,0.0,561292.0,288780.0,1.0
y[55],2.028,0.134,1.78,2.28,0.0,0.0,568502.0,286876.0,1.0
y[56],2.018,0.133,1.768,2.269,0.0,0.0,563034.0,285646.0,1.0
y[57],2.008,0.134,1.758,2.261,0.0,0.0,558334.0,282998.0,1.0
y[58],1.998,0.134,1.747,2.25,0.0,0.0,561569.0,286823.0,1.0
y[59],1.988,0.135,1.736,2.243,0.0,0.0,571366.0,291067.0,1.0
y[60],1.978,0.135,1.725,2.234,0.0,0.0,566088.0,288705.0,1.0
y[61],1.967,0.136,1.712,2.222,0.0,0.0,560004.0,286353.0,1.0
y[62],1.956,0.136,1.702,2.213,0.0,0.0,563701.0,286618.0,1.0
y[63],1.944,0.137,1.69,2.202,0.0,0.0,567407.0,282772.0,1.0
y[64],1.932,0.137,1.676,2.191,0.0,0.0,567568.0,286781.0,1.0
y[65],1.92,0.138,1.666,2.184,0.0,0.0,569565.0,288007.0,1.0
y[66],1.907,0.138,1.651,2.17,0.0,0.0,576439.0,290198.0,1.0
y[67],1.894,0.139,1.633,2.156,0.0,0.0,572176.0,286615.0,1.0
y[68],1.881,0.14,1.621,2.148,0.0,0.0,574180.0,287449.0,1.0
y[69],1.866,0.141,1.607,2.134,0.0,0.0,564336.0,283547.0,1.0
y[70],1.852,0.141,1.584,2.114,0.0,0.0,571469.0,288459.0,1.0
y[71],1.837,0.142,1.571,2.103,0.0,0.0,567561.0,290929.0,1.0
y[72],1.821,0.143,1.556,2.094,0.0,0.0,573668.0,284560.0,1.0
y[73],1.805,0.144,1.535,2.076,0.0,0.0,561783.0,288079.0,1.0
y[74],1.787,0.145,1.521,2.064,0.0,0.0,562369.0,283923.0,1.0
y[75],1.769,0.146,1.498,2.045,0.0,0.0,567840.0,287624.0,1.0
y[76],1.75,0.147,1.476,2.027,0.0,0.0,574415.0,290618.0,1.0
y[77],1.73,0.148,1.456,2.011,0.0,0.0,561227.0,291086.0,1.0
y[78],1.709,0.149,1.433,1.991,0.0,0.0,575989.0,285187.0,1.0
y[79],1.687,0.15,1.407,1.969,0.0,0.0,571267.0,288974.0,1.0
y[80],1.664,0.151,1.385,1.953,0.0,0.0,559883.0,287090.0,1.0
y[81],1.638,0.152,1.351,1.924,0.0,0.0,573523.0,290456.0,1.0
y[82],1.612,0.154,1.327,1.905,0.0,0.0,563642.0,291051.0,1.0
y[83],1.583,0.156,1.293,1.879,0.0,0.0,569185.0,285468.0,1.0
y[84],1.553,0.158,1.261,1.854,0.0,0.0,563402.0,285084.0,1.0
y[85],1.52,0.16,1.221,1.82,0.0,0.0,568619.0,290718.0,1.0
y[86],1.484,0.161,1.185,1.79,0.0,0.0,565900.0,291229.0,1.0
y[87],1.445,0.164,1.14,1.755,0.0,0.0,567448.0,292548.0,1.0
y[88],1.402,0.167,1.096,1.722,0.0,0.0,570358.0,292150.0,1.0
y[89],1.354,0.17,1.036,1.673,0.0,0.0,572827.0,293572.0,1.0
y[90],1.3,0.172,0.979,1.626,0.0,0.0,564958.0,289556.0,1.0
y[91],1.24,0.178,0.909,1.577,0.0,0.0,563790.0,291642.0,1.0
y[92],1.169,0.182,0.827,1.511,0.0,0.0,574309.0,288570.0,1.0
y[93],1.086,0.187,0.74,1.442,0.0,0.0,570152.0,293451.0,1.0
y[94],0.986,0.195,0.617,1.348,0.0,0.0,571794.0,293082.0,1.0
y[95],0.859,0.204,0.479,1.245,0.0,0.0,573180.0,295403.0,1.0
y[96],0.691,0.218,0.278,1.098,0.0,0.0,573336.0,286522.0,1.0
y[97],0.442,0.239,0.001,0.9,0.0,0.0,576950.0,295636.0,1.0
y[98],0.0,0.285,-0.535,0.538,0.0,0.0,567726.0,300772.0,1.0
x[0],0.01,0.003,0.004,0.016,0.0,0.0,563755.0,282893.0,1.0
x[1],0.01,0.003,0.004,0.016,0.0,0.0,557346.0,285195.0,1.0
x[2],0.01,0.003,0.004,0.016,0.0,0.0,555762.0,287571.0,1.0
x[3],0.01,0.003,0.004,0.016,0.0,0.0,553756.0,284996.0,1.0
x[4],0.01,0.003,0.004,0.016,0.0,0.0,568777.0,283770.0,1.0
x[5],0.01,0.003,0.004,0.016,0.0,0.0,565713.0,285568.0,1.0
x[6],0.01,0.003,0.004,0.016,0.0,0.0,580042.0,288225.0,1.0
x[7],0.01,0.003,0.004,0.016,0.0,0.0,555276.0,284119.0,1.0
x[8],0.01,0.003,0.005,0.016,0.0,0.0,569950.0,287859.0,1.0
x[9],0.01,0.003,0.004,0.016,0.0,0.0,560099.0,283278.0,1.0
x[10],0.01,0.003,0.004,0.016,0.0,0.0,564855.0,285625.0,1.0
x[11],0.01,0.003,0.004,0.016,0.0,0.0,572124.0,283071.0,1.0
x[12],0.01,0.003,0.005,0.016,0.0,0.0,570861.0,283251.0,1.0
x[13],0.01,0.003,0.004,0.016,0.0,0.0,563837.0,284804.0,1.0
x[14],0.01,0.003,0.004,0.016,0.0,0.0,560836.0,280329.0,1.0
x[15],0.01,0.003,0.004,0.016,0.0,0.0,561591.0,285483.0,1.0
x[16],0.01,0.003,0.005,0.016,0.0,0.0,569272.0,282705.0,1.0
x[17],0.01,0.003,0.004,0.016,0.0,0.0,565569.0,283027.0,1.0
x[18],0.01,0.003,0.004,0.016,0.0,0.0,555727.0,288195.0,1.0
x[19],0.01,0.003,0.004,0.016,0.0,0.0,571803.0,284683.0,1.0
x[20],0.01,0.003,0.004,0.016,0.0,0.0,558611.0,284567.0,1.0
x[21],0.01,0.003,0.005,0.016,0.0,0.0,566772.0,288652.0,1.0
x[22],0.01,0.003,0.004,0.016,0.0,0.0,569102.0,289149.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,563866.0,281878.0,1.0
x[24],0.01,0.003,0.004,0.016,0.0,0.0,561735.0,286556.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,565658.0,286028.0,1.0
x[26],0.01,0.003,0.004,0.016,0.0,0.0,571223.0,283373.0,1.0
x[27],0.01,0.003,0.004,0.016,0.0,0.0,562057.0,288130.0,1.0
x[28],0.01,0.003,0.004,0.016,0.0,0.0,564077.0,284565.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,564092.0,284198.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,568184.0,286759.0,1.0
x[31],0.01,0.003,0.004,0.016,0.0,0.0,560480.0,284743.0,1.0
x[32],0.01,0.003,0.004,0.016,0.0,0.0,567806.0,286199.0,1.0
x[33],0.01,0.003,0.004,0.016,0.0,0.0,564673.0,286377.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,564091.0,284317.0,1.0
x[35],0.01,0.003,0.005,0.016,0.0,0.0,563016.0,282458.0,1.0
x[36],0.01,0.003,0.005,0.016,0.0,0.0,562730.0,285227.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,566984.0,287025.0,1.0
x[38],0.01,0.003,0.005,0.016,0.0,0.0,567380.0,282069.0,1.0
x[39],0.01,0.003,0.004,0.016,0.0,0.0,568393.0,284531.0,1.0
x[40],0.01,0.003,0.004,0.016,0.0,0.0,563825.0,284031.0,1.0
x[41],0.01,0.003,0.004,0.016,0.0,0.0,571793.0,288033.0,1.0
x[42],0.01,0.003,0.005,0.016,0.0,0.0,574220.0,281093.0,1.0
x[43],0.01,0.003,0.005,0.016,0.0,0.0,574558.0,287503.0,1.0
x[44],0.01,0.003,0.004,0.016,0.0,0.0,558082.0,279707.0,1.0
x[45],0.01,0.003,0.004,0.016,0.0,0.0,562327.0,283987.0,1.0
x[46],0.01,0.003,0.004,0.016,0.0,0.0,565153.0,287495.0,1.0
x[47],0.01,0.003,0.004,0.016,0.0,0.0,558555.0,284437.0,1.0
x[48],0.01,0.003,0.004,0.016,0.0,0.0,569830.0,287083.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,567380.0,289406.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,567752.0,284859.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,566335.0,287805.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,571160.0,285718.0,1.0
x[53],0.01,0.003,0.004,0.016,0.0,0.0,564709.0,287849.0,1.0
x[54],0.01,0.003,0.005,0.016,0.0,0.0,560881.0,289188.0,1.0
x[55],0.01,0.003,0.004,0.016,0.0,0.0,568326.0,286479.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,562689.0,286133.0,1.0
x[57],0.01,0.003,0.005,0.016,0.0,0.0,558022.0,284278.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,561708.0,286718.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,570607.0,292627.0,1.0
x[60],0.01,0.003,0.004,0.016,0.0,0.0,566510.0,289246.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,560673.0,285901.0,1.0
x[62],0.01,0.003,0.005,0.016,0.0,0.0,563067.0,287047.0,1.0
x[63],0.01,0.003,0.005,0.016,0.0,0.0,567340.0,283286.0,1.0
x[64],0.01,0.003,0.004,0.016,0.0,0.0,568763.0,288578.0,1.0
x[65],0.01,0.003,0.004,0.016,0.0,0.0,568800.0,288052.0,1.0
x[66],0.01,0.003,0.005,0.016,0.0,0.0,576472.0,290831.0,1.0
x[67],0.01,0.003,0.004,0.016,0.0,0.0,572290.0,286905.0,1.0
x[68],0.01,0.003,0.004,0.016,0.0,0.0,573291.0,288233.0,1.0
x[69],0.01,0.003,0.005,0.016,0.0,0.0,564554.0,286104.0,1.0
x[70],0.01,0.003,0.004,0.016,0.0,0.0,573197.0,289283.0,1.0
x[71],0.01,0.003,0.004,0.016,0.0,0.0,567546.0,290644.0,1.0
x[72],0.01,0.003,0.004,0.016,0.0,0.0,572801.0,283939.0,1.0
x[73],0.01,0.003,0.005,0.016,0.0,0.0,561071.0,288344.0,1.0
x[74],0.01,0.003,0.004,0.016,0.0,0.0,561783.0,286346.0,1.0
x[75],0.01,0.003,0.004,0.016,0.0,0.0,567358.0,289353.0,1.0
x[76],0.01,0.003,0.004,0.016,0.0,0.0,572532.0,291742.0,1.0
x[77],0.01,0.003,0.004,0.016,0.0,0.0,561057.0,290555.0,1.0
x[78],0.01,0.003,0.004,0.016,0.0,0.0,576565.0,286614.0,1.0
x[79],0.01,0.003,0.004,0.016,0.0,0.0,571420.0,288890.0,1.0
x[80],0.01,0.003,0.004,0.016,0.0,0.0,559943.0,290246.0,1.0
x[81],0.01,0.003,0.004,0.016,0.0,0.0,572733.0,292051.0,1.0
x[82],0.01,0.003,0.004,0.016,0.0,0.0,564364.0,292177.0,1.0
x[83],0.01,0.003,0.004,0.016,0.0,0.0,570267.0,288565.0,1.0
x[84],0.01,0.003,0.004,0.016,0.0,0.0,563324.0,286435.0,1.0
x[85],0.01,0.003,0.004,0.016,0.0,0.0,567492.0,291151.0,1.0
x[86],0.01,0.003,0.004,0.016,0.0,0.0,560650.0,293503.0,1.0
x[87],0.01,0.003,0.004,0.016,0.0,0.0,568255.0,291905.0,1.0
x[88],0.01,0.003,0.004,0.016,0.0,0.0,568426.0,292731.0,1.0
x[89],0.01,0.003,0.004,0.016,0.0,0.0,571915.0,294990.0,1.0
x[90],0.01,0.003,0.004,0.016,0.0,0.0,564272.0,295887.0,1.0
x[91],0.01,0.003,0.004,0.016,0.0,0.0,558130.0,293329.0,1.0
x[92],0.01,0.003,0.004,0.016,0.0,0.0,569842.0,290052.0,1.0
x[93],0.01,0.003,0.004,0.016,0.0,0.0,565448.0,297388.0,1.0
x[94],0.01,0.003,0.004,0.016,0.0,0.0,567294.0,301284.0,1.0
x[95],0.01,0.003,0.005,0.016,0.0,0.0,564103.0,300378.0,1.0
x[96],0.01,0.003,0.004,0.016,0.0,0.0,566534.0,295306.0,1.0
x[97],0.01,0.003,0.004,0.016,0.0,0.0,566507.0,302437.0,1.0
x[98],0.01,0.003,0.004,0.016,0.0,0.0,554464.0,307129.0,1.0
x[99],0.01,0.003,0.004,0.016,0.0,0.0,559733.0,302254.0,1.0
log_det_jacobian,-379.164,0.756,-380.604,-377.778,0.002,0.001,200270.0,267368.0,1.0
