,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
phi[0],1.279,0.149,1.009,1.537,0.0,0.0,592915.0,248637.0,1.0
phi[1],1.263,0.157,0.978,1.536,0.0,0.0,597994.0,251291.0,1.0
phi[2],1.242,0.168,0.94,1.534,0.0,0.0,602336.0,245839.0,1.0
phi[3],1.216,0.179,0.893,1.529,0.0,0.0,612425.0,249737.0,1.0
phi[4],1.184,0.195,0.831,1.523,0.0,0.0,630877.0,253791.0,1.0
phi[5],1.141,0.214,0.757,1.519,0.0,0.0,646783.0,259088.0,1.0
phi[6],1.08,0.241,0.643,1.503,0.0,0.0,679442.0,263470.0,1.0
phi[7],0.982,0.279,0.481,1.485,0.0,0.0,697422.0,270976.0,1.0
phi[8],0.786,0.343,0.171,1.395,0.0,0.0,721812.0,288021.0,1.0
x[0],0.1,0.091,0.0,0.269,0.0,0.0,592914.0,248669.0,1.0
x[1],0.1,0.09,0.0,0.268,0.0,0.0,594954.0,252132.0,1.0
x[2],0.1,0.091,0.0,0.268,0.0,0.0,593707.0,248266.0,1.0
x[3],0.1,0.09,0.0,0.268,0.0,0.0,600554.0,253471.0,1.0
x[4],0.1,0.091,0.0,0.269,0.0,0.0,607035.0,256056.0,1.0
x[5],0.1,0.09,0.0,0.269,0.0,0.0,613835.0,261016.0,1.0
x[6],0.1,0.091,0.0,0.268,0.0,0.0,614265.0,268016.0,1.0
x[7],0.1,0.09,0.0,0.268,0.0,0.0,595709.0,278599.0,1.0
x[8],0.1,0.091,0.0,0.268,0.0,0.0,585402.0,301465.0,1.0
x[9],0.1,0.091,0.0,0.269,0.0,0.0,578593.0,302064.0,1.0
log_det_jacobian,-17.236,1.736,-20.481,-14.441,0.004,0.003,205706.0,297629.0,1.0
