,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[25],6311.061,6652.471,459.973,17280.0,321.044,231.167,456.0,472.0,2.98
y[26],6311.062,6652.471,458.737,17278.7,321.044,231.167,456.0,472.0,2.98
y[27],6311.061,6652.471,460.637,17280.7,321.044,231.167,456.0,472.0,2.98
y[28],6311.062,6652.471,459.012,17279.1,321.044,231.167,456.0,472.0,2.98
y[29],6311.061,6652.471,459.145,17279.2,321.044,231.167,456.0,472.0,2.98
y[30],6311.06,6652.471,458.783,17278.7,321.044,231.167,456.0,472.0,2.98
y[31],6311.061,6652.471,459.116,17278.9,321.044,231.167,456.0,472.0,2.98
y[32],6311.062,6652.471,459.847,17279.7,321.044,231.167,456.0,472.0,2.98
y[33],6311.061,6652.472,458.881,17278.8,321.044,231.167,456.0,472.0,2.98
y[34],6311.062,6652.471,459.368,17279.5,321.044,231.167,456.0,472.0,2.98
y[35],6311.061,6652.471,459.257,17278.9,321.044,231.167,456.0,472.0,2.98
y[36],6311.062,6652.471,459.09,17279.2,321.044,231.167,456.0,472.0,2.98
y[37],6311.063,6652.471,459.283,17279.3,321.044,231.167,456.0,472.0,2.98
y[38],6311.061,6652.471,460.325,17280.4,321.044,231.167,456.0,472.0,2.98
y[39],6311.061,6652.471,459.454,17279.6,321.044,231.167,456.0,472.0,2.98
y[40],6311.061,6652.472,457.957,17278.0,321.044,231.167,456.0,472.0,2.98
y[41],6311.061,6652.472,460.633,17280.7,321.044,231.167,456.0,472.0,2.98
y[42],6311.061,6652.471,460.185,17280.3,321.044,231.167,456.0,472.0,2.98
y[43],6311.061,6652.471,460.7,17280.6,321.044,231.167,456.0,472.0,2.98
y[44],6311.062,6652.471,459.668,17279.7,321.044,231.167,456.0,472.0,2.98
y[45],6311.061,6652.471,458.672,17278.6,321.044,231.167,456.0,472.0,2.98
y[46],6311.061,6652.472,458.256,17277.9,321.044,231.167,456.0,472.0,2.98
y[47],6311.061,6652.47,459.333,17279.2,321.044,231.167,456.0,472.0,2.98
y[48],6311.06,6652.471,458.58,17278.3,321.044,231.167,456.0,472.0,2.98
y[49],6311.062,6652.471,458.42,17278.5,321.044,231.167,456.0,472.0,2.98
y[50],6311.061,6652.47,458.802,17278.7,321.044,231.167,456.0,472.0,2.98
y[51],6311.061,6652.471,460.146,17280.2,321.044,231.167,456.0,472.0,2.98
y[52],6311.062,6652.471,458.829,17278.8,321.044,231.167,456.0,472.0,2.98
y[53],6311.061,6652.472,459.412,17279.3,321.044,231.167,456.0,472.0,2.98
y[54],6311.062,6652.471,457.82,17277.8,321.044,231.167,456.0,472.0,2.98
y[55],6311.061,6652.471,459.256,17279.2,321.044,231.167,456.0,472.0,2.98
y[56],6311.06,6652.472,459.462,17279.2,321.044,231.167,456.0,472.0,2.98
y[57],6311.062,6652.472,459.402,17279.4,321.044,231.167,456.0,472.0,2.98
y[58],6311.061,6652.472,459.284,17279.2,321.044,231.167,456.0,472.0,2.98
y[59],6311.061,6652.472,458.918,17278.9,321.044,231.167,456.0,472.0,2.98
y[60],6311.061,6652.472,459.526,17279.2,321.044,231.167,456.0,472.0,2.98
y[61],6311.061,6652.471,460.482,17280.6,321.044,231.167,456.0,472.0,2.98
y[62],6311.062,6652.472,459.307,17279.1,321.044,231.167,456.0,472.0,2.98
y[63],6311.061,6652.471,459.63,17279.6,321.044,231.167,456.0,472.0,2.98
y[64],6311.061,6652.471,458.716,17278.7,321.044,231.167,456.0,472.0,2.98
y[65],6311.061,6652.472,459.513,17279.5,321.044,231.167,456.0,472.0,2.98
y[66],6311.062,6652.471,459.546,17279.4,321.044,231.167,456.0,472.0,2.98
y[67],6311.061,6652.471,459.152,17279.0,321.044,231.167,456.0,472.0,2.98
y[68],6311.061,6652.47,458.693,17278.7,321.044,231.167,456.0,472.0,2.98
y[69],6311.062,6652.472,458.952,17278.9,321.044,231.167,456.0,472.0,2.98
y[70],6311.061,6652.471,459.483,17279.0,321.044,231.167,456.0,472.0,2.98
y[71],6311.061,6652.471,457.424,17277.6,321.044,231.167,456.0,472.0,2.98
y[72],6311.062,6652.471,459.41,17279.2,321.044,231.167,456.0,472.0,2.98
y[73],6311.062,6652.471,460.324,17280.3,321.044,231.167,456.0,472.0,2.98
y[74],6311.062,6652.471,459.617,17279.4,321.044,231.167,456.0,472.0,2.98
y[75],6311.061,6652.472,458.993,17279.0,321.044,231.167,456.0,472.0,2.98
y[76],6311.061,6652.472,459.358,17279.2,321.044,231.167,456.0,472.0,2.98
y[77],6311.061,6652.471,459.356,17279.2,321.044,231.167,456.0,472.0,2.98
y[78],6311.061,6652.471,459.37,17279.4,321.044,231.167,456.0,472.0,2.98
y[79],6311.061,6652.472,457.448,17277.4,321.044,231.167,456.0,472.0,2.98
y[80],6311.06,6652.471,458.655,17278.6,321.044,231.167,456.0,472.0,2.98
y[81],6311.061,6652.472,457.094,17277.0,321.044,231.167,456.0,472.0,2.98
y[82],6311.061,6652.472,458.639,17278.8,321.044,231.167,456.0,472.0,2.98
y[83],6311.061,6652.471,459.252,17279.1,321.044,231.167,456.0,472.0,2.98
y[84],6311.061,6652.471,458.364,17278.4,321.044,231.167,456.0,472.0,2.98
y[85],6311.061,6652.472,459.526,17279.5,321.044,231.167,456.0,472.0,2.98
y[86],6311.061,6652.471,459.153,17279.1,321.044,231.167,456.0,472.0,2.98
y[87],6311.061,6652.471,459.417,17279.3,321.044,231.167,456.0,472.0,2.98
y[88],6311.061,6652.471,459.266,17279.1,321.044,231.167,456.0,472.0,2.98
y[89],6311.061,6652.471,458.98,17279.0,321.044,231.167,456.0,472.0,2.98
y[90],6311.061,6652.471,459.195,17279.1,321.044,231.167,456.0,472.0,2.98
y[91],6311.061,6652.472,460.36,17280.2,321.044,231.167,456.0,472.0,2.98
y[92],6311.06,6652.472,458.975,17278.9,321.044,231.167,456.0,472.0,2.98
y[93],6311.061,6652.471,459.251,17279.2,321.044,231.167,456.0,472.0,2.98
y[94],6311.061,6652.471,460.625,17280.6,321.044,231.167,456.0,472.0,2.98
y[95],6311.062,6652.471,460.591,17280.4,321.044,231.167,456.0,472.0,2.98
y[96],6311.061,6652.471,459.231,17278.8,321.044,231.167,456.0,472.0,2.98
y[97],6311.061,6652.471,457.958,17278.0,321.044,231.167,456.0,472.0,2.98
y[98],6311.061,6652.471,460.386,17280.4,321.044,231.167,456.0,472.0,2.98
y[99],6311.062,6652.472,459.064,17279.1,321.044,231.167,456.0,472.0,2.98
logr,6315.722,6652.471,463.752,17283.7,321.044,231.166,456.0,472.0,2.98
x[0],0.01,0.003,0.004,0.016,0.0,0.0,615904.0,277727.0,1.0
x[1],0.01,0.003,0.004,0.016,0.0,0.0,620303.0,274522.0,1.0
x[2],0.01,0.003,0.004,0.016,0.0,0.0,621655.0,271052.0,1.0
x[3],0.01,0.003,0.004,0.016,0.0,0.0,616137.0,269005.0,1.0
x[4],0.01,0.003,0.004,0.016,0.0,0.0,627946.0,268599.0,1.0
x[5],0.01,0.003,0.004,0.016,0.0,0.0,621702.0,271947.0,1.0
x[6],0.01,0.003,0.004,0.016,0.0,0.0,622857.0,272194.0,1.0
x[7],0.01,0.003,0.004,0.016,0.0,0.0,624126.0,275633.0,1.0
x[8],0.01,0.003,0.004,0.016,0.0,0.0,619879.0,268252.0,1.0
x[9],0.01,0.003,0.004,0.016,0.0,0.0,615964.0,273076.0,1.0
x[10],0.01,0.003,0.004,0.016,0.0,0.0,619011.0,272366.0,1.0
x[11],0.01,0.003,0.004,0.016,0.0,0.0,615149.0,269457.0,1.0
x[12],0.01,0.003,0.004,0.016,0.0,0.0,620079.0,272125.0,1.0
x[13],0.01,0.003,0.004,0.016,0.0,0.0,629629.0,269563.0,1.0
x[14],0.01,0.003,0.004,0.016,0.0,0.0,621376.0,271524.0,1.0
x[15],0.01,0.003,0.004,0.016,0.0,0.0,626478.0,270721.0,1.0
x[16],0.01,0.003,0.004,0.016,0.0,0.0,611183.0,269796.0,1.0
x[17],0.01,0.003,0.004,0.016,0.0,0.0,622145.0,268201.0,1.0
x[18],0.01,0.003,0.004,0.016,0.0,0.0,619446.0,267982.0,1.0
x[19],0.01,0.003,0.004,0.016,0.0,0.0,617451.0,272279.0,1.0
x[20],0.01,0.003,0.004,0.016,0.0,0.0,627226.0,269182.0,1.0
x[21],0.01,0.003,0.004,0.016,0.0,0.0,622758.0,272153.0,1.0
x[22],0.01,0.003,0.004,0.016,0.0,0.0,634337.0,275170.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,625842.0,269951.0,1.0
x[24],0.01,0.003,0.004,0.016,0.0,0.0,622694.0,273035.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,617773.0,275729.0,1.0
x[26],0.01,0.003,0.004,0.016,0.0,0.0,613005.0,273411.0,1.0
x[27],0.01,0.003,0.004,0.016,0.0,0.0,617382.0,275810.0,1.0
x[28],0.01,0.003,0.004,0.016,0.0,0.0,616860.0,270603.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,623530.0,270619.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,612141.0,269369.0,1.0
x[31],0.01,0.003,0.004,0.016,0.0,0.0,618003.0,269519.0,1.0
x[32],0.01,0.003,0.004,0.016,0.0,0.0,615931.0,270564.0,1.0
x[33],0.01,0.003,0.004,0.016,0.0,0.0,619731.0,271808.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,615938.0,268564.0,1.0
x[35],0.01,0.003,0.004,0.016,0.0,0.0,622619.0,268584.0,1.0
x[36],0.01,0.003,0.004,0.016,0.0,0.0,619925.0,271661.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,616231.0,270810.0,1.0
x[38],0.01,0.003,0.004,0.016,0.0,0.0,615183.0,270121.0,1.0
x[39],0.01,0.003,0.004,0.016,0.0,0.0,631431.0,270537.0,1.0
x[40],0.01,0.003,0.004,0.016,0.0,0.0,610955.0,272192.0,1.0
x[41],0.01,0.003,0.004,0.016,0.0,0.0,622311.0,272413.0,1.0
x[42],0.01,0.003,0.004,0.016,0.0,0.0,616911.0,274721.0,1.0
x[43],0.01,0.003,0.004,0.016,0.0,0.0,606450.0,268608.0,1.0
x[44],0.01,0.003,0.004,0.016,0.0,0.0,618376.0,275844.0,1.0
x[45],0.01,0.003,0.004,0.016,0.0,0.0,620326.0,269209.0,1.0
x[46],0.01,0.003,0.004,0.016,0.0,0.0,613213.0,272274.0,1.0
x[47],0.01,0.003,0.004,0.016,0.0,0.0,623039.0,273086.0,1.0
x[48],0.01,0.003,0.004,0.016,0.0,0.0,619994.0,272229.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,613254.0,270183.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,624305.0,270982.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,614418.0,269723.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,621147.0,271101.0,1.0
x[53],0.01,0.003,0.004,0.016,0.0,0.0,619804.0,266654.0,1.0
x[54],0.01,0.003,0.004,0.016,0.0,0.0,623075.0,271155.0,1.0
x[55],0.01,0.003,0.004,0.016,0.0,0.0,616558.0,270864.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,614397.0,266324.0,1.0
x[57],0.01,0.003,0.004,0.016,0.0,0.0,619059.0,273245.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,616888.0,267667.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,620992.0,275870.0,1.0
x[60],0.01,0.003,0.004,0.016,0.0,0.0,628455.0,270162.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,618137.0,269521.0,1.0
x[62],0.01,0.003,0.004,0.016,0.0,0.0,617547.0,271394.0,1.0
x[63],0.01,0.003,0.004,0.016,0.0,0.0,630332.0,269800.0,1.0
x[64],0.01,0.003,0.004,0.016,0.0,0.0,609668.0,270183.0,1.0
x[65],0.01,0.003,0.004,0.016,0.0,0.0,619468.0,273221.0,1.0
x[66],0.01,0.003,0.004,0.016,0.0,0.0,608670.0,271670.0,1.0
x[67],0.01,0.003,0.004,0.016,0.0,0.0,617698.0,273621.0,1.0
x[68],0.01,0.003,0.004,0.016,0.0,0.0,621839.0,267167.0,1.0
x[69],0.01,0.003,0.004,0.016,0.0,0.0,623884.0,272702.0,1.0
x[70],0.01,0.003,0.004,0.016,0.0,0.0,615228.0,272803.0,1.0
x[71],0.01,0.003,0.004,0.016,0.0,0.0,621626.0,276245.0,1.0
x[72],0.01,0.003,0.004,0.016,0.0,0.0,620943.0,267401.0,1.0
x[73],0.01,0.003,0.004,0.016,0.0,0.0,622464.0,271688.0,1.0
x[74],0.01,0.003,0.004,0.016,0.0,0.0,616224.0,268754.0,1.0
x[75],0.01,0.003,0.004,0.016,0.0,0.0,617066.0,270685.0,1.0
x[76],0.01,0.003,0.004,0.016,0.0,0.0,623199.0,268550.0,1.0
x[77],0.01,0.003,0.004,0.016,0.0,0.0,615277.0,266286.0,1.0
x[78],0.01,0.003,0.004,0.016,0.0,0.0,622909.0,268958.0,1.0
x[79],0.01,0.003,0.004,0.016,0.0,0.0,616992.0,272454.0,1.0
x[80],0.01,0.003,0.004,0.016,0.0,0.0,616398.0,272479.0,1.0
x[81],0.01,0.003,0.004,0.016,0.0,0.0,628983.0,273401.0,1.0
x[82],0.01,0.003,0.004,0.016,0.0,0.0,623467.0,273682.0,1.0
x[83],0.01,0.003,0.004,0.016,0.0,0.0,612301.0,273649.0,1.0
x[84],0.01,0.003,0.004,0.016,0.0,0.0,609743.0,268424.0,1.0
x[85],0.01,0.003,0.004,0.016,0.0,0.0,617324.0,274758.0,1.0
x[86],0.01,0.003,0.004,0.016,0.0,0.0,622005.0,276118.0,1.0
x[87],0.01,0.003,0.004,0.016,0.0,0.0,612433.0,271837.0,1.0
x[88],0.01,0.003,0.004,0.016,0.0,0.0,614708.0,274177.0,1.0
x[89],0.01,0.003,0.004,0.016,0.0,0.0,624698.0,273264.0,1.0
x[90],0.01,0.003,0.004,0.016,0.0,0.0,617293.0,273180.0,1.0
x[91],0.01,0.003,0.004,0.016,0.0,0.0,617554.0,268110.0,1.0
x[92],0.01,0.003,0.004,0.016,0.0,0.0,609871.0,267169.0,1.0
x[93],0.01,0.003,0.004,0.016,0.0,0.0,623170.0,268808.0,1.0
x[94],0.01,0.003,0.004,0.016,0.0,0.0,616377.0,268543.0,1.0
x[95],0.01,0.003,0.004,0.016,0.0,0.0,628994.0,272152.0,1.0
x[96],0.01,0.003,0.004,0.016,0.0,0.0,623206.0,271492.0,1.0
x[97],0.01,0.003,0.004,0.016,0.0,0.0,616089.0,267272.0,1.0
x[98],0.01,0.003,0.004,0.016,0.0,0.0,616147.0,270344.0,1.0
x[99],0.01,0.003,0.004,0.016,0.0,0.0,615253.0,274210.0,1.0
