,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[0],0.001,0.001,0.0,0.003,0.0,0.0,530694.0,228917.0,1.0
x[1],0.001,0.001,0.0,0.003,0.0,0.0,523154.0,219092.0,1.0
x[2],0.001,0.001,0.0,0.003,0.0,0.0,517801.0,218742.0,1.0
x[3],0.001,0.001,0.0,0.003,0.0,0.0,525102.0,222276.0,1.0
x[4],0.001,0.001,0.0,0.003,0.0,0.0,524335.0,220922.0,1.0
x[5],0.001,0.001,0.0,0.003,0.0,0.0,523634.0,220893.0,1.0
x[6],0.001,0.001,0.0,0.003,0.0,0.0,522761.0,222434.0,1.0
x[7],0.001,0.001,0.0,0.003,0.0,0.0,523755.0,226826.0,1.0
x[8],0.001,0.001,0.0,0.003,0.0,0.0,526444.0,219694.0,1.0
x[9],0.001,0.001,0.0,0.003,0.0,0.0,529800.0,223810.0,1.0
x[10],0.001,0.001,0.0,0.003,0.0,0.0,523308.0,220719.0,1.0
x[11],0.001,0.001,0.0,0.003,0.0,0.0,521881.0,223726.0,1.0
x[12],0.001,0.001,0.0,0.003,0.0,0.0,521145.0,221928.0,1.0
x[13],0.001,0.001,0.0,0.003,0.0,0.0,525388.0,221347.0,1.0
x[14],0.001,0.001,0.0,0.003,0.0,0.0,520794.0,225685.0,1.0
x[15],0.001,0.001,0.0,0.003,0.0,0.0,533496.0,222341.0,1.0
x[16],0.001,0.001,0.0,0.003,0.0,0.0,527834.0,221551.0,1.0
x[17],0.001,0.001,0.0,0.003,0.0,0.0,526665.0,222978.0,1.0
x[18],0.001,0.001,0.0,0.003,0.0,0.0,518356.0,222494.0,1.0
x[19],0.001,0.001,0.0,0.003,0.0,0.0,526586.0,227062.0,1.0
x[20],0.001,0.001,0.0,0.003,0.0,0.0,525232.0,220389.0,1.0
x[21],0.001,0.001,0.0,0.003,0.0,0.0,525615.0,223719.0,1.0
x[22],0.001,0.001,0.0,0.003,0.0,0.0,529411.0,217433.0,1.0
x[23],0.001,0.001,0.0,0.003,0.0,0.0,524114.0,227167.0,1.0
x[24],0.001,0.001,0.0,0.003,0.0,0.0,523976.0,227147.0,1.0
x[25],0.001,0.001,0.0,0.003,0.0,0.0,531626.0,230326.0,1.0
x[26],0.001,0.001,0.0,0.003,0.0,0.0,530003.0,221179.0,1.0
x[27],0.001,0.001,0.0,0.003,0.0,0.0,533322.0,225742.0,1.0
x[28],0.001,0.001,0.0,0.003,0.0,0.0,524348.0,224249.0,1.0
x[29],0.001,0.001,0.0,0.003,0.0,0.0,537448.0,227698.0,1.0
x[30],0.001,0.001,0.0,0.003,0.0,0.0,525013.0,224739.0,1.0
x[31],0.001,0.001,0.0,0.003,0.0,0.0,529361.0,222645.0,1.0
x[32],0.001,0.001,0.0,0.003,0.0,0.0,522321.0,222112.0,1.0
x[33],0.001,0.001,0.0,0.003,0.0,0.0,526776.0,223802.0,1.0
x[34],0.001,0.001,0.0,0.003,0.0,0.0,522151.0,222011.0,1.0
x[35],0.001,0.001,0.0,0.003,0.0,0.0,529684.0,222349.0,1.0
x[36],0.001,0.001,0.0,0.003,0.0,0.0,515987.0,215501.0,1.0
x[37],0.001,0.001,0.0,0.003,0.0,0.0,528372.0,218227.0,1.0
x[38],0.001,0.001,0.0,0.003,0.0,0.0,529499.0,228682.0,1.0
x[39],0.001,0.001,0.0,0.003,0.0,0.0,527105.0,221975.0,1.0
x[40],0.001,0.001,0.0,0.003,0.0,0.0,521079.0,217494.0,1.0
x[41],0.001,0.001,0.0,0.003,0.0,0.0,521443.0,222257.0,1.0
x[42],0.001,0.001,0.0,0.003,0.0,0.0,524754.0,226267.0,1.0
x[43],0.001,0.001,0.0,0.003,0.0,0.0,524568.0,225378.0,1.0
x[44],0.001,0.001,0.0,0.003,0.0,0.0,534527.0,223735.0,1.0
x[45],0.001,0.001,0.0,0.003,0.0,0.0,525872.0,224837.0,1.0
x[46],0.001,0.001,0.0,0.003,0.0,0.0,519506.0,220876.0,1.0
x[47],0.001,0.001,0.0,0.003,0.0,0.0,530819.0,222729.0,1.0
x[48],0.001,0.001,0.0,0.003,0.0,0.0,531036.0,221643.0,1.0
x[49],0.001,0.001,0.0,0.003,0.0,0.0,526758.0,219848.0,1.0
x[50],0.001,0.001,0.0,0.003,0.0,0.0,528604.0,222107.0,1.0
x[51],0.001,0.001,0.0,0.003,0.0,0.0,518277.0,218108.0,1.0
x[52],0.001,0.001,0.0,0.003,0.0,0.0,529248.0,226140.0,1.0
x[53],0.001,0.001,0.0,0.003,0.0,0.0,520487.0,219522.0,1.0
x[54],0.001,0.001,0.0,0.003,0.0,0.0,527458.0,225533.0,1.0
x[55],0.001,0.001,0.0,0.003,0.0,0.0,522508.0,220995.0,1.0
x[56],0.001,0.001,0.0,0.003,0.0,0.0,517997.0,223812.0,1.0
x[57],0.001,0.001,0.0,0.003,0.0,0.0,514211.0,220545.0,1.0
x[58],0.001,0.001,0.0,0.003,0.0,0.0,534752.0,224059.0,1.0
x[59],0.001,0.001,0.0,0.003,0.0,0.0,529716.0,222363.0,1.0
x[60],0.001,0.001,0.0,0.003,0.0,0.0,533355.0,227145.0,1.0
x[61],0.001,0.001,0.0,0.003,0.0,0.0,526654.0,222924.0,1.0
x[62],0.001,0.001,0.0,0.003,0.0,0.0,520041.0,225515.0,1.0
x[63],0.001,0.001,0.0,0.003,0.0,0.0,527919.0,226756.0,1.0
x[64],0.001,0.001,0.0,0.003,0.0,0.0,536508.0,227741.0,1.0
x[65],0.001,0.001,0.0,0.003,0.0,0.0,516374.0,220699.0,1.0
x[66],0.001,0.001,0.0,0.003,0.0,0.0,528654.0,226481.0,1.0
x[67],0.001,0.001,0.0,0.003,0.0,0.0,516228.0,222408.0,1.0
x[68],0.001,0.001,0.0,0.003,0.0,0.0,515755.0,220446.0,1.0
