,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[32],19211.921,3393.606,13305.5,25845.8,169.0,119.588,403.0,403.0,61.86
y[33],19205.583,3402.253,12836.7,25562.7,169.431,119.892,403.0,403.0,62.07
y[34],19194.404,3422.578,13333.6,26009.2,170.443,120.609,403.0,403.0,69.26
y[35],19201.559,3421.364,12748.8,25552.4,170.382,120.566,403.0,403.0,67.95
y[36],19181.755,3427.262,13056.2,25517.2,170.676,120.774,403.0,403.0,64.34
y[37],19204.484,3403.737,13237.4,25767.1,169.505,119.945,403.0,403.0,59.68
y[38],19194.433,3422.011,13875.9,26566.0,170.415,120.589,403.0,403.0,68.22
y[39],19205.816,3410.352,12572.4,25194.7,169.834,120.178,403.0,403.0,67.34
y[40],19218.412,3409.949,12624.9,25284.2,169.814,120.163,403.0,403.0,69.44
y[41],19204.329,3432.523,13097.3,25650.3,170.938,120.959,403.0,403.0,57.18
y[42],19205.072,3414.3,12933.4,25502.0,170.031,120.317,403.0,403.0,66.17
y[43],19184.01,3406.041,13650.5,26254.6,169.619,120.026,403.0,403.0,60.71
y[44],19218.943,3422.875,13857.8,26529.9,170.458,120.619,403.0,403.0,63.39
y[45],19205.221,3428.827,13684.2,26342.5,170.754,120.829,403.0,403.0,60.32
y[46],19203.704,3411.237,13749.4,26269.3,169.878,120.209,403.0,403.0,67.07
y[47],19187.997,3407.551,13948.5,26644.2,169.695,120.079,403.0,403.0,70.53
y[48],19206.365,3411.165,13157.7,25960.4,169.875,120.206,403.0,403.0,63.43
y[49],19182.059,3413.567,13853.8,26484.7,169.994,120.291,403.0,403.0,67.21
y[50],19214.488,3419.21,12781.6,25255.6,170.275,120.49,403.0,403.0,57.45
y[51],19200.626,3433.28,13666.1,26217.2,170.976,120.986,403.0,403.0,67.39
y[52],19199.15,3437.736,12819.1,25655.3,171.198,121.143,403.0,403.0,66.02
y[53],19205.033,3418.628,13019.7,25734.8,170.246,120.469,403.0,403.0,53.31
y[54],19193.362,3416.254,12616.1,25227.6,170.128,120.386,403.0,403.0,58.81
y[55],19205.024,3404.799,13017.1,25726.2,169.558,119.982,403.0,403.0,66.08
y[56],19206.89,3421.291,12540.9,25203.9,170.379,120.563,403.0,403.0,74.6
y[57],19218.688,3411.94,13382.1,26011.0,169.913,120.234,403.0,403.0,55.51
y[58],19206.315,3436.993,13007.2,25645.3,171.161,121.117,403.0,403.0,57.8
y[59],19175.468,3414.877,13050.2,25846.0,170.059,120.337,403.0,403.0,58.34
y[60],19208.989,3409.028,13505.0,26241.9,169.768,120.131,403.0,403.0,62.82
y[61],19212.459,3395.671,13404.5,25942.8,169.103,119.66,403.0,403.0,63.5
y[62],19202.593,3405.32,13019.5,25694.8,169.584,120.0,403.0,403.0,54.49
y[63],19202.896,3426.622,13476.5,26173.6,170.644,120.751,403.0,403.0,61.21
y[64],19208.742,3418.146,13076.3,25823.3,170.222,120.452,403.0,403.0,69.88
y[65],19203.953,3396.818,12807.7,25482.9,169.16,119.701,403.0,403.0,60.34
y[66],19186.14,3417.989,12671.8,25297.7,170.214,120.447,403.0,403.0,59.0
y[67],19201.319,3410.316,13926.3,26571.7,169.832,120.177,403.0,403.0,68.09
y[68],19202.879,3407.304,12372.2,25136.7,169.682,120.07,403.0,403.0,62.0
y[69],19199.038,3399.263,12657.3,25186.9,169.282,119.787,403.0,403.0,68.0
y[70],19181.78,3406.106,13063.7,25841.3,169.623,120.028,403.0,403.0,58.54
y[71],19214.122,3393.539,13835.4,26425.8,168.997,119.585,403.0,403.0,54.09
y[72],19184.45,3438.747,12943.7,25557.7,171.248,121.178,403.0,403.0,57.08
y[73],19211.836,3403.538,13382.7,25964.6,169.495,119.938,403.0,403.0,61.55
y[74],19228.76,3412.88,13874.4,26687.3,169.96,120.267,403.0,403.0,68.09
y[75],19221.22,3422.057,13721.0,26518.5,170.417,120.59,403.0,403.0,64.22
y[76],19198.873,3416.331,13869.9,26658.4,170.132,120.388,403.0,403.0,62.5
y[77],19213.386,3412.217,13794.1,26481.3,169.927,120.243,403.0,403.0,60.56
y[78],19197.067,3426.303,12877.6,25633.8,170.628,120.74,403.0,403.0,65.9
y[79],19209.045,3407.412,12857.5,25219.3,169.688,120.074,403.0,403.0,68.99
y[80],19190.428,3401.413,13841.7,26412.8,169.389,119.863,403.0,403.0,63.82
y[81],19225.361,3411.163,12520.2,25159.2,169.874,120.206,403.0,403.0,65.38
y[82],19176.129,3413.466,13077.1,25769.1,169.989,120.288,403.0,403.0,53.78
y[83],19209.565,3411.583,12715.4,25167.3,169.895,120.221,403.0,403.0,66.22
y[84],19197.826,3397.511,13039.6,25663.1,169.195,119.725,403.0,403.0,54.32
y[85],19212.885,3421.255,13841.1,26622.1,170.377,120.562,403.0,403.0,67.05
y[86],19212.011,3421.102,13607.8,26309.0,170.369,120.557,403.0,403.0,59.05
y[87],19199.952,3424.942,12734.3,25462.8,170.561,120.692,403.0,403.0,59.49
y[88],19201.98,3415.471,12688.4,25408.0,170.089,120.358,403.0,403.0,63.25
y[89],19190.586,3416.485,13695.0,26462.3,170.139,120.394,403.0,403.0,64.24
y[90],19199.17,3422.857,13758.6,26329.9,170.457,120.618,403.0,403.0,55.99
y[91],19211.022,3410.31,13695.2,26297.1,169.832,120.176,403.0,403.0,68.08
y[92],19211.302,3416.085,13923.0,26610.4,170.119,120.38,403.0,403.0,66.21
y[93],19206.811,3402.64,13967.7,26544.8,169.45,119.906,403.0,403.0,57.98
y[94],19181.985,3412.537,13241.7,26043.3,169.943,120.255,403.0,403.0,68.84
y[95],19213.632,3436.312,12578.8,25277.5,171.127,121.093,403.0,403.0,58.77
y[96],19193.279,3427.163,13390.0,26079.0,170.671,120.77,403.0,403.0,52.83
y[97],19187.665,3413.296,13032.6,25950.9,169.981,120.282,403.0,403.0,54.25
y[98],19192.061,3413.819,12918.2,25767.3,170.007,120.3,403.0,403.0,62.24
y[99],19209.908,3429.973,13923.0,26552.2,170.811,120.869,403.0,403.0,83.34
logr,19553.31,3409.392,14309.0,27104.3,169.786,120.144,403.0,403.0,57.72
x[0],0.007,0.048,0.0,0.0,0.002,0.001,405.0,410.0,15.61
x[1],0.006,0.039,0.0,0.0,0.002,0.001,405.0,406.0,13.54
x[2],0.008,0.05,0.0,0.002,0.002,0.001,405.0,406.0,14.78
x[3],0.008,0.05,0.0,0.0,0.002,0.001,405.0,407.0,15.8
x[4],0.013,0.068,0.0,0.03,0.003,0.002,406.0,404.0,11.77
x[5],0.01,0.055,0.0,0.007,0.002,0.002,406.0,409.0,12.58
x[6],0.008,0.051,0.0,0.0,0.002,0.001,405.0,403.0,13.71
x[7],0.011,0.065,0.0,0.002,0.003,0.002,406.0,407.0,13.43
x[8],0.011,0.065,0.0,0.002,0.003,0.002,406.0,412.0,13.48
x[9],0.01,0.056,0.0,0.002,0.002,0.002,406.0,403.0,12.95
x[10],0.01,0.067,0.0,0.0,0.003,0.002,404.0,412.0,18.48
x[11],0.01,0.059,0.0,0.0,0.002,0.002,405.0,406.0,14.33
x[12],0.014,0.065,0.0,0.055,0.003,0.002,406.0,406.0,11.39
x[13],0.01,0.061,0.0,0.001,0.003,0.002,405.0,410.0,16.41
x[14],0.012,0.065,0.0,0.007,0.003,0.002,406.0,406.0,12.05
x[15],0.014,0.07,0.0,0.032,0.003,0.002,407.0,403.0,11.07
x[16],0.013,0.074,0.0,0.004,0.003,0.002,406.0,406.0,12.82
x[17],0.009,0.058,0.0,0.001,0.002,0.002,406.0,406.0,13.45
x[18],0.01,0.059,0.0,0.0,0.003,0.002,405.0,409.0,16.16
x[19],0.01,0.055,0.0,0.003,0.002,0.002,406.0,411.0,12.63
x[20],0.007,0.049,0.0,0.0,0.002,0.001,405.0,406.0,16.54
x[21],0.013,0.07,0.0,0.016,0.003,0.002,406.0,403.0,12.26
x[22],0.013,0.065,0.0,0.023,0.003,0.002,406.0,407.0,12.57
x[23],0.012,0.064,0.0,0.004,0.003,0.002,406.0,409.0,12.92
x[24],0.01,0.056,0.0,0.002,0.002,0.002,405.0,403.0,15.02
x[25],0.014,0.069,0.0,0.032,0.003,0.002,407.0,405.0,11.25
x[26],0.005,0.032,0.0,0.0,0.001,0.001,405.0,403.0,18.04
x[27],0.009,0.054,0.0,0.001,0.002,0.002,405.0,403.0,13.88
x[28],0.009,0.053,0.0,0.0,0.002,0.002,406.0,410.0,13.1
x[29],0.006,0.041,0.0,0.0,0.002,0.001,405.0,414.0,16.74
x[30],0.008,0.055,0.0,0.0,0.002,0.002,405.0,411.0,15.72
x[31],0.009,0.054,0.0,0.001,0.002,0.002,405.0,409.0,14.66
x[32],0.009,0.055,0.0,0.0,0.002,0.002,405.0,403.0,15.03
x[33],0.009,0.05,0.0,0.001,0.002,0.001,406.0,403.0,12.76
x[34],0.007,0.049,0.0,0.0,0.002,0.001,405.0,406.0,14.63
x[35],0.009,0.058,0.0,0.001,0.002,0.002,405.0,403.0,16.21
x[36],0.01,0.059,0.0,0.0,0.002,0.002,405.0,412.0,14.17
x[37],0.011,0.059,0.0,0.01,0.002,0.002,406.0,413.0,11.88
x[38],0.011,0.06,0.0,0.013,0.003,0.002,406.0,413.0,11.98
x[39],0.009,0.055,0.0,0.002,0.002,0.002,405.0,403.0,16.36
x[40],0.012,0.066,0.0,0.008,0.003,0.002,406.0,403.0,11.83
x[41],0.011,0.063,0.0,0.002,0.003,0.002,405.0,403.0,16.64
x[42],0.005,0.039,0.0,0.0,0.002,0.001,405.0,404.0,17.18
x[43],0.009,0.053,0.0,0.008,0.002,0.002,406.0,404.0,12.17
x[44],0.01,0.055,0.0,0.003,0.002,0.002,406.0,410.0,13.38
x[45],0.01,0.06,0.0,0.003,0.003,0.002,405.0,403.0,15.72
x[46],0.012,0.062,0.0,0.006,0.003,0.002,406.0,403.0,13.59
x[47],0.01,0.063,0.0,0.0,0.003,0.002,405.0,404.0,15.06
x[48],0.009,0.052,0.0,0.007,0.002,0.001,407.0,404.0,11.0
x[49],0.013,0.073,0.0,0.02,0.003,0.002,406.0,410.0,13.31
x[50],0.007,0.044,0.0,0.0,0.002,0.001,405.0,407.0,15.07
x[51],0.009,0.055,0.0,0.0,0.002,0.002,405.0,407.0,14.72
x[52],0.008,0.048,0.0,0.0,0.002,0.001,405.0,408.0,14.1
x[53],0.014,0.073,0.0,0.029,0.003,0.002,406.0,404.0,12.14
x[54],0.007,0.047,0.0,0.0,0.002,0.001,405.0,403.0,17.1
x[55],0.01,0.058,0.0,0.006,0.002,0.002,405.0,408.0,13.93
x[56],0.012,0.07,0.0,0.006,0.003,0.002,406.0,403.0,12.76
x[57],0.008,0.047,0.0,0.001,0.002,0.001,406.0,409.0,11.99
x[58],0.01,0.063,0.0,0.003,0.003,0.002,405.0,404.0,16.21
x[59],0.006,0.044,0.0,0.0,0.002,0.001,404.0,407.0,18.44
x[60],0.007,0.048,0.0,0.0,0.002,0.001,405.0,412.0,15.57
x[61],0.011,0.059,0.0,0.019,0.002,0.002,406.0,417.0,11.8
x[62],0.008,0.051,0.0,0.0,0.002,0.001,406.0,409.0,13.28
x[63],0.01,0.065,0.0,0.0,0.003,0.002,405.0,409.0,16.46
x[64],0.008,0.051,0.0,0.0,0.002,0.002,405.0,407.0,15.31
x[65],0.012,0.068,0.0,0.002,0.003,0.002,405.0,403.0,13.8
x[66],0.006,0.048,0.0,0.0,0.002,0.001,405.0,407.0,17.18
x[67],0.011,0.059,0.0,0.016,0.002,0.002,406.0,406.0,12.98
x[68],0.009,0.052,0.0,0.001,0.002,0.001,406.0,403.0,12.58
x[69],0.011,0.06,0.0,0.007,0.002,0.002,406.0,403.0,13.08
x[70],0.008,0.051,0.0,0.0,0.002,0.002,405.0,403.0,17.46
x[71],0.011,0.055,0.0,0.025,0.002,0.002,406.0,411.0,11.65
x[72],0.009,0.056,0.0,0.0,0.002,0.002,405.0,403.0,14.77
x[73],0.01,0.059,0.0,0.007,0.002,0.002,406.0,408.0,12.44
x[74],0.011,0.062,0.0,0.008,0.002,0.002,406.0,409.0,11.72
x[75],0.01,0.056,0.0,0.002,0.002,0.002,406.0,405.0,12.47
x[76],0.01,0.055,0.0,0.01,0.002,0.002,406.0,406.0,11.41
x[77],0.014,0.071,0.0,0.032,0.003,0.002,406.0,416.0,12.0
x[78],0.011,0.057,0.0,0.012,0.002,0.002,406.0,403.0,11.82
x[79],0.009,0.053,0.0,0.0,0.002,0.001,406.0,404.0,11.5
x[80],0.011,0.062,0.0,0.015,0.003,0.002,406.0,411.0,12.31
x[81],0.016,0.07,0.0,0.064,0.003,0.002,407.0,403.0,10.43
x[82],0.008,0.056,0.0,0.0,0.002,0.002,405.0,406.0,16.49
x[83],0.012,0.063,0.0,0.026,0.002,0.002,407.0,403.0,10.94
x[84],0.014,0.064,0.0,0.045,0.003,0.002,406.0,411.0,11.28
x[85],0.009,0.054,0.0,0.007,0.002,0.002,405.0,403.0,14.09
x[86],0.015,0.073,0.0,0.032,0.003,0.002,407.0,412.0,10.61
x[87],0.012,0.068,0.0,0.005,0.003,0.002,406.0,408.0,12.39
x[88],0.012,0.069,0.0,0.004,0.003,0.002,406.0,403.0,12.94
x[89],0.007,0.048,0.0,0.0,0.002,0.001,405.0,404.0,16.61
x[90],0.016,0.076,0.0,0.052,0.003,0.002,406.0,404.0,11.43
x[91],0.01,0.057,0.0,0.0,0.003,0.002,405.0,405.0,16.93
x[92],0.011,0.058,0.0,0.012,0.002,0.002,406.0,403.0,11.75
x[93],0.01,0.058,0.0,0.01,0.002,0.002,406.0,404.0,11.78
x[94],0.006,0.043,0.0,0.0,0.002,0.001,404.0,407.0,18.72
x[95],0.011,0.064,0.0,0.0,0.003,0.002,406.0,404.0,13.34
x[96],0.012,0.067,0.0,0.0,0.003,0.002,405.0,408.0,13.84
x[97],0.006,0.041,0.0,0.0,0.002,0.001,405.0,406.0,14.15
x[98],0.014,0.071,0.0,0.038,0.003,0.002,406.0,405.0,11.61
x[99],0.01,0.056,0.0,0.012,0.002,0.002,406.0,406.0,12.85
