,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
phi[46],1.501,0.121,1.257,1.571,0.0,0.0,158024.0,400000.0,1.0
phi[47],1.5,0.123,1.254,1.571,0.0,0.0,50955.0,396811.0,1.01
phi[48],1.499,0.125,1.249,1.571,0.0,0.0,144257.0,389033.0,1.0
phi[49],1.499,0.125,1.248,1.571,0.0,0.0,110735.0,400000.0,1.0
phi[50],1.498,0.127,1.243,1.571,0.0,0.0,53014.0,383667.0,1.01
phi[51],1.497,0.128,1.241,1.571,0.0,0.0,74442.0,400000.0,1.0
phi[52],1.496,0.129,1.237,1.571,0.0,0.0,165298.0,400000.0,1.0
phi[53],1.495,0.131,1.233,1.571,0.0,0.0,164649.0,400000.0,1.0
phi[54],1.494,0.132,1.228,1.571,0.0,0.0,159494.0,374901.0,1.0
phi[55],1.493,0.134,1.224,1.571,0.0,0.0,172211.0,400000.0,1.0
phi[56],1.492,0.136,1.219,1.571,0.0,0.0,165291.0,394802.0,1.0
phi[57],1.491,0.138,1.215,1.571,0.0,0.0,53107.0,400000.0,1.01
phi[58],1.49,0.139,1.21,1.571,0.0,0.0,81221.0,400000.0,1.0
phi[59],1.489,0.141,1.205,1.571,0.0,0.0,118675.0,396784.0,1.0
phi[60],1.488,0.143,1.2,1.571,0.0,0.0,163358.0,392255.0,1.0
phi[61],1.487,0.145,1.196,1.571,0.0,0.0,151792.0,394136.0,1.0
phi[62],1.486,0.147,1.189,1.571,0.0,0.0,156008.0,390872.0,1.0
phi[63],1.484,0.149,1.184,1.571,0.0,0.0,49581.0,387180.0,1.01
phi[64],1.483,0.152,1.177,1.571,0.0,0.0,169117.0,391776.0,1.0
phi[65],1.481,0.154,1.17,1.571,0.0,0.0,161722.0,395116.0,1.0
phi[66],1.48,0.156,1.166,1.571,0.0,0.0,165381.0,399575.0,1.0
phi[67],1.479,0.159,1.156,1.571,0.0,0.0,53447.0,390528.0,1.01
phi[68],1.477,0.161,1.151,1.571,0.0,0.0,49307.0,377087.0,1.01
phi[69],1.475,0.165,1.14,1.571,0.0,0.0,168925.0,385591.0,1.0
phi[70],1.474,0.167,1.135,1.571,0.0,0.0,81476.0,400000.0,1.0
phi[71],1.472,0.17,1.127,1.571,0.0,0.0,80057.0,391549.0,1.0
phi[72],1.469,0.173,1.117,1.571,0.0,0.0,170680.0,398315.0,1.0
phi[73],1.468,0.177,1.106,1.571,0.0,0.0,41291.0,390461.0,1.01
phi[74],1.465,0.181,1.096,1.571,0.0,0.0,54260.0,398320.0,1.01
phi[75],1.462,0.185,1.084,1.571,0.0,0.0,164247.0,363613.0,1.0
phi[76],1.46,0.189,1.072,1.571,0.0,0.0,64043.0,390055.0,1.01
phi[77],1.457,0.194,1.062,1.571,0.0,0.0,62727.0,392951.0,1.01
phi[78],1.454,0.199,1.045,1.571,0.0,0.0,41285.0,385330.0,1.01
phi[79],1.45,0.204,1.029,1.571,0.0,0.0,145693.0,389687.0,1.0
phi[80],1.447,0.21,1.013,1.571,0.0,0.0,76603.0,389068.0,1.01
phi[81],1.443,0.216,0.997,1.571,0.0,0.0,49052.0,389923.0,1.01
phi[82],1.438,0.223,0.973,1.571,0.0,0.0,145552.0,385664.0,1.0
phi[83],1.434,0.229,0.957,1.571,0.0,0.0,161322.0,366916.0,1.0
phi[84],1.429,0.237,0.932,1.571,0.0,0.0,27359.0,392420.0,1.01
phi[85],1.422,0.248,0.897,1.571,0.001,0.001,129996.0,144842.0,1.0
phi[86],1.414,0.258,0.866,1.571,0.0,0.0,176361.0,365339.0,1.0
phi[87],1.407,0.269,0.835,1.571,0.0,0.0,38881.0,380261.0,1.01
phi[88],1.398,0.282,0.795,1.571,0.0,0.0,188936.0,370742.0,1.0
phi[89],1.388,0.295,0.752,1.571,0.0,0.0,173616.0,374497.0,1.0
phi[90],1.374,0.314,0.688,1.571,0.0,0.0,190854.0,363737.0,1.0
phi[91],1.359,0.333,0.627,1.571,0.0,0.0,54535.0,366205.0,1.01
phi[92],1.339,0.357,0.544,1.571,0.001,0.0,53764.0,364881.0,1.01
phi[93],1.316,0.385,0.45,1.571,0.001,0.0,207321.0,351626.0,1.0
phi[94],1.281,0.421,0.336,1.571,0.001,0.0,190474.0,322773.0,1.0
phi[95],1.233,0.467,0.208,1.571,0.001,0.001,222572.0,334490.0,1.0
phi[96],1.163,0.523,0.089,1.571,0.001,0.001,227139.0,318953.0,1.0
phi[97],1.035,0.6,0.012,1.571,0.002,0.001,220938.0,137360.0,1.0
phi[98],0.782,0.674,0.0,1.571,0.001,0.001,262947.0,174055.0,1.0
x[0],0.01,0.03,0.0,0.05,0.0,0.0,18645.0,8829.0,1.01
x[1],0.01,0.03,0.0,0.05,0.0,0.0,21892.0,8754.0,1.01
x[2],0.01,0.03,0.0,0.05,0.0,0.0,149225.0,108630.0,1.0
x[3],0.01,0.03,0.0,0.05,0.0,0.0,29898.0,10007.0,1.01
x[4],0.01,0.03,0.0,0.05,0.0,0.0,47736.0,11389.0,1.01
x[5],0.01,0.03,0.0,0.05,0.0,0.0,63015.0,23663.0,1.01
x[6],0.01,0.03,0.0,0.05,0.0,0.0,115668.0,65587.0,1.0
x[7],0.01,0.03,0.0,0.051,0.0,0.0,134963.0,108481.0,1.0
x[8],0.01,0.03,0.0,0.051,0.0,0.0,22477.0,6594.0,1.01
x[9],0.01,0.03,0.0,0.05,0.0,0.0,22600.0,11179.0,1.01
x[10],0.01,0.03,0.0,0.05,0.0,0.0,147281.0,107904.0,1.0
x[11],0.01,0.03,0.0,0.05,0.0,0.0,14272.0,5621.0,1.02
x[12],0.01,0.03,0.0,0.05,0.0,0.0,22014.0,8722.0,1.01
x[13],0.01,0.03,0.0,0.049,0.0,0.0,15370.0,6708.0,1.02
x[14],0.01,0.03,0.0,0.05,0.0,0.0,142386.0,94842.0,1.0
x[15],0.01,0.03,0.0,0.05,0.0,0.0,20154.0,8594.0,1.01
x[16],0.01,0.03,0.0,0.049,0.0,0.0,22362.0,8036.0,1.01
x[17],0.01,0.03,0.0,0.05,0.0,0.0,12622.0,4260.0,1.02
x[18],0.01,0.03,0.0,0.05,0.0,0.0,15352.0,4266.0,1.02
x[19],0.01,0.03,0.0,0.05,0.0,0.0,33478.0,9803.0,1.01
x[20],0.01,0.03,0.0,0.05,0.0,0.0,143351.0,102914.0,1.0
x[21],0.01,0.03,0.0,0.05,0.0,0.0,22247.0,8256.0,1.01
x[22],0.01,0.03,0.0,0.05,0.0,0.0,148572.0,109500.0,1.0
x[23],0.01,0.03,0.0,0.05,0.0,0.0,131332.0,106823.0,1.0
x[24],0.01,0.03,0.0,0.05,0.0,0.0,18921.0,8564.0,1.01
x[25],0.01,0.03,0.0,0.05,0.0,0.0,10311.0,3874.0,1.02
x[26],0.01,0.03,0.0,0.051,0.0,0.0,10228.0,4225.0,1.02
x[27],0.01,0.03,0.0,0.05,0.0,0.0,16291.0,5477.0,1.01
x[28],0.01,0.03,0.0,0.05,0.0,0.0,143519.0,111573.0,1.0
x[29],0.01,0.03,0.0,0.05,0.0,0.0,19173.0,8329.0,1.01
x[30],0.01,0.03,0.0,0.05,0.0,0.0,134602.0,79173.0,1.0
x[31],0.01,0.03,0.0,0.05,0.0,0.0,115481.0,107621.0,1.0
x[32],0.01,0.03,0.0,0.05,0.0,0.0,105425.0,41663.0,1.0
x[33],0.01,0.03,0.0,0.05,0.0,0.0,21589.0,8285.0,1.01
x[34],0.01,0.03,0.0,0.051,0.0,0.0,61734.0,34793.0,1.01
x[35],0.01,0.03,0.0,0.05,0.0,0.0,20289.0,8757.0,1.01
x[36],0.01,0.03,0.0,0.051,0.0,0.0,49361.0,18763.0,1.01
x[37],0.01,0.03,0.0,0.05,0.0,0.0,136888.0,107763.0,1.0
x[38],0.01,0.03,0.0,0.05,0.0,0.0,16222.0,8576.0,1.01
x[39],0.01,0.03,0.0,0.05,0.0,0.0,30438.0,9139.0,1.01
x[40],0.01,0.03,0.0,0.05,0.0,0.0,16681.0,8033.0,1.01
x[41],0.01,0.03,0.0,0.051,0.0,0.0,31536.0,8397.0,1.01
x[42],0.01,0.03,0.0,0.05,0.0,0.0,11349.0,4106.0,1.02
x[43],0.01,0.03,0.0,0.05,0.0,0.0,16062.0,7647.0,1.02
x[44],0.01,0.03,0.0,0.05,0.0,0.0,29509.0,8323.0,1.01
x[45],0.01,0.03,0.0,0.049,0.0,0.0,30945.0,8452.0,1.01
x[46],0.01,0.03,0.0,0.05,0.0,0.0,146206.0,109535.0,1.0
x[47],0.01,0.03,0.0,0.05,0.0,0.0,54243.0,18264.0,1.01
x[48],0.01,0.03,0.0,0.051,0.0,0.0,128455.0,86762.0,1.0
x[49],0.01,0.03,0.0,0.05,0.0,0.0,115411.0,110220.0,1.0
x[50],0.01,0.03,0.0,0.05,0.0,0.0,53092.0,14489.0,1.01
x[51],0.01,0.03,0.0,0.05,0.0,0.0,91209.0,109070.0,1.0
x[52],0.01,0.03,0.0,0.05,0.0,0.0,150112.0,108607.0,1.0
x[53],0.01,0.03,0.0,0.05,0.0,0.0,148543.0,108076.0,1.0
x[54],0.01,0.03,0.0,0.051,0.0,0.0,135827.0,100034.0,1.0
x[55],0.01,0.03,0.0,0.05,0.0,0.0,155898.0,111764.0,1.0
x[56],0.01,0.03,0.0,0.051,0.0,0.0,149163.0,104018.0,1.0
x[57],0.01,0.03,0.0,0.051,0.0,0.0,53579.0,15538.0,1.01
x[58],0.01,0.03,0.0,0.051,0.0,0.0,104002.0,90654.0,1.0
x[59],0.01,0.03,0.0,0.05,0.0,0.0,138197.0,61603.0,1.0
x[60],0.01,0.03,0.0,0.051,0.0,0.0,144329.0,87566.0,1.0
x[61],0.01,0.03,0.0,0.05,0.0,0.0,131968.0,82501.0,1.0
x[62],0.01,0.03,0.0,0.05,0.0,0.0,132329.0,88534.0,1.0
x[63],0.01,0.03,0.0,0.05,0.0,0.0,24963.0,8946.0,1.01
x[64],0.01,0.03,0.0,0.05,0.0,0.0,151344.0,107944.0,1.0
x[65],0.01,0.03,0.0,0.05,0.0,0.0,142202.0,106914.0,1.0
x[66],0.01,0.03,0.0,0.05,0.0,0.0,147329.0,108912.0,1.0
x[67],0.01,0.03,0.0,0.051,0.0,0.0,34845.0,11485.0,1.01
x[68],0.01,0.03,0.0,0.05,0.0,0.0,30521.0,8825.0,1.01
x[69],0.01,0.03,0.0,0.051,0.0,0.0,149706.0,102343.0,1.0
x[70],0.01,0.03,0.0,0.05,0.0,0.0,96774.0,40010.0,1.0
x[71],0.01,0.03,0.0,0.05,0.0,0.0,98142.0,103452.0,1.0
x[72],0.01,0.03,0.0,0.05,0.0,0.0,153281.0,106618.0,1.0
x[73],0.01,0.03,0.0,0.05,0.0,0.0,21510.0,8262.0,1.01
x[74],0.01,0.03,0.0,0.05,0.0,0.0,60996.0,102636.0,1.01
x[75],0.01,0.03,0.0,0.051,0.0,0.0,137121.0,94574.0,1.0
x[76],0.01,0.03,0.0,0.05,0.0,0.0,46363.0,8448.0,1.01
x[77],0.01,0.03,0.0,0.05,0.0,0.0,47180.0,9252.0,1.01
x[78],0.01,0.03,0.0,0.05,0.0,0.0,22325.0,6957.0,1.01
x[79],0.01,0.03,0.0,0.05,0.0,0.0,66555.0,31876.0,1.0
x[80],0.01,0.03,0.0,0.05,0.0,0.0,45219.0,8689.0,1.01
x[81],0.01,0.03,0.0,0.051,0.0,0.0,61267.0,18895.0,1.01
x[82],0.01,0.03,0.0,0.051,0.0,0.0,128277.0,90685.0,1.0
x[83],0.01,0.03,0.0,0.05,0.0,0.0,141871.0,112369.0,1.0
x[84],0.01,0.03,0.0,0.05,0.0,0.0,25851.0,7853.0,1.01
x[85],0.01,0.031,0.0,0.051,0.0,0.0,51589.0,28387.0,1.01
x[86],0.01,0.031,0.0,0.051,0.0,0.0,95734.0,107137.0,1.0
x[87],0.01,0.03,0.0,0.05,0.0,0.0,22886.0,5721.0,1.01
x[88],0.01,0.03,0.0,0.051,0.0,0.0,144239.0,114622.0,1.0
x[89],0.01,0.03,0.0,0.05,0.0,0.0,124105.0,102345.0,1.0
x[90],0.01,0.03,0.0,0.051,0.0,0.0,160334.0,112494.0,1.0
x[91],0.01,0.03,0.0,0.05,0.0,0.0,32342.0,8677.0,1.01
x[92],0.01,0.03,0.0,0.05,0.0,0.0,24349.0,8735.0,1.01
x[93],0.01,0.03,0.0,0.05,0.0,0.0,174069.0,113396.0,1.0
x[94],0.01,0.03,0.0,0.05,0.0,0.0,113068.0,111578.0,1.0
x[95],0.01,0.03,0.0,0.05,0.0,0.0,180646.0,123063.0,1.0
x[96],0.01,0.03,0.0,0.05,0.0,0.0,162387.0,126754.0,1.0
x[97],0.01,0.031,0.0,0.052,0.0,0.0,55350.0,26419.0,1.01
x[98],0.01,0.031,0.0,0.052,0.0,0.0,58011.0,29790.0,1.01
x[99],0.01,0.03,0.0,0.051,0.0,0.0,257219.0,198744.0,1.0
log_det_jacobian,-690.269,63.388,-786.535,-591.105,1.871,1.588,9173.0,4318.0,1.03
