,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[0],0.01,0.01,0.0,0.028,0.0,0.0,515660.0,219824.0,1.0
x[1],0.01,0.01,0.0,0.028,0.0,0.0,500055.0,214079.0,1.0
x[2],0.01,0.01,0.0,0.028,0.0,0.0,516811.0,218408.0,1.0
x[3],0.01,0.01,0.0,0.028,0.0,0.0,504833.0,215430.0,1.0
x[4],0.01,0.01,0.0,0.028,0.0,0.0,508384.0,212713.0,1.0
x[5],0.01,0.01,0.0,0.028,0.0,0.0,508369.0,214092.0,1.0
x[6],0.01,0.01,0.0,0.028,0.0,0.0,512295.0,217684.0,1.0
x[7],0.01,0.01,0.0,0.028,0.0,0.0,506074.0,214608.0,1.0
x[8],0.01,0.01,0.0,0.028,0.0,0.0,496681.0,212762.0,1.0
x[9],0.01,0.01,0.0,0.028,0.0,0.0,506326.0,216709.0,1.0
x[10],0.01,0.01,0.0,0.028,0.0,0.0,515710.0,215251.0,1.0
x[11],0.01,0.01,0.0,0.028,0.0,0.0,503807.0,213741.0,1.0
x[12],0.01,0.01,0.0,0.028,0.0,0.0,511400.0,214670.0,1.0
x[13],0.01,0.01,0.0,0.028,0.0,0.0,522399.0,222511.0,1.0
x[14],0.01,0.01,0.0,0.028,0.0,0.0,504411.0,211506.0,1.0
x[15],0.01,0.01,0.0,0.028,0.0,0.0,505701.0,213955.0,1.0
x[16],0.01,0.01,0.0,0.028,0.0,0.0,511635.0,213457.0,1.0
x[17],0.01,0.01,0.0,0.028,0.0,0.0,509560.0,218201.0,1.0
x[18],0.01,0.01,0.0,0.028,0.0,0.0,516429.0,219230.0,1.0
x[19],0.01,0.01,0.0,0.028,0.0,0.0,506165.0,215272.0,1.0
x[20],0.01,0.01,0.0,0.028,0.0,0.0,505645.0,215791.0,1.0
x[21],0.01,0.01,0.0,0.028,0.0,0.0,505544.0,214864.0,1.0
x[22],0.01,0.01,0.0,0.028,0.0,0.0,510401.0,216554.0,1.0
x[23],0.01,0.01,0.0,0.028,0.0,0.0,509413.0,214531.0,1.0
x[24],0.01,0.01,0.0,0.028,0.0,0.0,495293.0,209249.0,1.0
x[25],0.01,0.01,0.0,0.028,0.0,0.0,510438.0,214553.0,1.0
x[26],0.01,0.01,0.0,0.028,0.0,0.0,505158.0,216011.0,1.0
x[27],0.01,0.01,0.0,0.028,0.0,0.0,495528.0,212140.0,1.0
x[28],0.01,0.01,0.0,0.028,0.0,0.0,503282.0,214227.0,1.0
x[29],0.01,0.01,0.0,0.028,0.0,0.0,512376.0,213510.0,1.0
x[30],0.01,0.01,0.0,0.028,0.0,0.0,507408.0,211710.0,1.0
x[31],0.01,0.01,0.0,0.028,0.0,0.0,508534.0,216684.0,1.0
x[32],0.01,0.01,0.0,0.028,0.0,0.0,502066.0,216851.0,1.0
x[33],0.01,0.01,0.0,0.028,0.0,0.0,504861.0,213461.0,1.0
x[34],0.01,0.01,0.0,0.028,0.0,0.0,509339.0,213437.0,1.0
x[35],0.01,0.01,0.0,0.028,0.0,0.0,506684.0,217361.0,1.0
x[36],0.01,0.01,0.0,0.028,0.0,0.0,511951.0,216469.0,1.0
x[37],0.01,0.01,0.0,0.028,0.0,0.0,517009.0,217948.0,1.0
x[38],0.01,0.01,0.0,0.028,0.0,0.0,515956.0,216801.0,1.0
x[39],0.01,0.01,0.0,0.028,0.0,0.0,507483.0,216041.0,1.0
x[40],0.01,0.01,0.0,0.028,0.0,0.0,518315.0,216376.0,1.0
x[41],0.01,0.01,0.0,0.028,0.0,0.0,514014.0,217984.0,1.0
x[42],0.01,0.01,0.0,0.028,0.0,0.0,518479.0,217989.0,1.0
x[43],0.01,0.01,0.0,0.028,0.0,0.0,503118.0,209196.0,1.0
x[44],0.01,0.01,0.0,0.028,0.0,0.0,512934.0,215922.0,1.0
x[45],0.01,0.01,0.0,0.028,0.0,0.0,517109.0,216083.0,1.0
x[46],0.01,0.01,0.0,0.028,0.0,0.0,517659.0,217725.0,1.0
x[47],0.01,0.01,0.0,0.028,0.0,0.0,509369.0,215099.0,1.0
x[48],0.01,0.01,0.0,0.028,0.0,0.0,502505.0,212184.0,1.0
x[49],0.01,0.01,0.0,0.028,0.0,0.0,514396.0,217472.0,1.0
x[50],0.01,0.01,0.0,0.028,0.0,0.0,511621.0,217092.0,1.0
x[51],0.01,0.01,0.0,0.028,0.0,0.0,520442.0,216951.0,1.0
x[52],0.01,0.01,0.0,0.028,0.0,0.0,512080.0,217609.0,1.0
x[53],0.01,0.01,0.0,0.028,0.0,0.0,508040.0,210510.0,1.0
x[54],0.01,0.01,0.0,0.028,0.0,0.0,505175.0,212807.0,1.0
x[55],0.01,0.01,0.0,0.028,0.0,0.0,511390.0,214535.0,1.0
x[56],0.01,0.01,0.0,0.028,0.0,0.0,511734.0,215502.0,1.0
x[57],0.01,0.01,0.0,0.028,0.0,0.0,496093.0,208313.0,1.0
x[58],0.01,0.01,0.0,0.028,0.0,0.0,515930.0,219472.0,1.0
x[59],0.01,0.01,0.0,0.028,0.0,0.0,518351.0,216693.0,1.0
x[60],0.01,0.01,0.0,0.028,0.0,0.0,504999.0,210997.0,1.0
x[61],0.01,0.01,0.0,0.028,0.0,0.0,509942.0,216666.0,1.0
x[62],0.01,0.01,0.0,0.028,0.0,0.0,517087.0,216313.0,1.0
x[63],0.01,0.01,0.0,0.028,0.0,0.0,502303.0,215453.0,1.0
x[64],0.01,0.01,0.0,0.028,0.0,0.0,520927.0,218090.0,1.0
x[65],0.01,0.01,0.0,0.028,0.0,0.0,522148.0,220482.0,1.0
x[66],0.01,0.01,0.0,0.028,0.0,0.0,517392.0,216401.0,1.0
x[67],0.01,0.01,0.0,0.028,0.0,0.0,508858.0,215940.0,1.0
x[68],0.01,0.01,0.0,0.028,0.0,0.0,523497.0,218193.0,1.0
x[69],0.01,0.01,0.0,0.028,0.0,0.0,508384.0,218230.0,1.0
x[70],0.01,0.01,0.0,0.028,0.0,0.0,511406.0,220022.0,1.0
x[71],0.01,0.01,0.0,0.028,0.0,0.0,509550.0,217990.0,1.0
x[72],0.01,0.01,0.0,0.028,0.0,0.0,517871.0,216569.0,1.0
x[73],0.01,0.01,0.0,0.028,0.0,0.0,514667.0,212946.0,1.0
x[74],0.01,0.01,0.0,0.028,0.0,0.0,513176.0,214825.0,1.0
x[75],0.01,0.01,0.0,0.028,0.0,0.0,513387.0,219103.0,1.0
x[76],0.01,0.01,0.0,0.028,0.0,0.0,511806.0,219062.0,1.0
x[77],0.01,0.01,0.0,0.028,0.0,0.0,505851.0,218081.0,1.0
x[78],0.01,0.01,0.0,0.028,0.0,0.0,513969.0,216658.0,1.0
x[79],0.01,0.01,0.0,0.028,0.0,0.0,508393.0,214403.0,1.0
x[80],0.01,0.01,0.0,0.028,0.0,0.0,518973.0,216675.0,1.0
x[81],0.01,0.01,0.0,0.028,0.0,0.0,518038.0,217418.0,1.0
x[82],0.01,0.01,0.0,0.028,0.0,0.0,520970.0,221564.0,1.0
x[83],0.01,0.01,0.0,0.028,0.0,0.0,516503.0,217889.0,1.0
x[84],0.01,0.01,0.0,0.028,0.0,0.0,531574.0,221126.0,1.0
x[85],0.01,0.01,0.0,0.028,0.0,0.0,518834.0,217535.0,1.0
x[86],0.01,0.01,0.0,0.028,0.0,0.0,514152.0,218044.0,1.0
x[87],0.01,0.01,0.0,0.028,0.0,0.0,519937.0,220438.0,1.0
x[88],0.01,0.01,0.0,0.028,0.0,0.0,526120.0,217333.0,1.0
x[89],0.01,0.01,0.0,0.028,0.0,0.0,522356.0,219843.0,1.0
x[90],0.01,0.01,0.0,0.028,0.0,0.0,526177.0,222038.0,1.0
x[91],0.01,0.01,0.0,0.028,0.0,0.0,532759.0,224024.0,1.0
x[92],0.01,0.01,0.0,0.028,0.0,0.0,533452.0,225005.0,1.0
x[93],0.01,0.01,0.0,0.028,0.0,0.0,521129.0,221483.0,1.0
x[94],0.01,0.01,0.0,0.028,0.0,0.0,542972.0,231056.0,1.0
x[95],0.01,0.01,0.0,0.028,0.0,0.0,528263.0,230014.0,1.0
x[96],0.01,0.01,0.0,0.028,0.0,0.0,538607.0,234658.0,1.0
x[97],0.01,0.01,0.0,0.028,0.0,0.0,544872.0,245220.0,1.0
x[98],0.01,0.01,0.0,0.028,0.0,0.0,568364.0,282836.0,1.0
x[99],0.01,0.01,0.0,0.028,0.0,0.0,571330.0,284199.0,1.0
